"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.04283967870332930e+01, 2.10474861482244419e-04,-5.11250527260860324e+01, 5.18532391070197218e-01, 1.14726155147318250e-04, 2.77138407887903883e-06
 2.04526747471907946e+01, 2.10474962472125834e-04,-4.95765323017680259e+01, 5.18532844687385919e-01, 1.14725870610997367e-04, 2.77138276459339952e-06
 2.04769527073482962e+01, 2.10475120283168984e-04,-4.79159992224875850e+01, 5.18533298292375155e-01, 1.14725877319978286e-04, 2.77138080224820636e-06
 2.05012306675057978e+01, 2.10475343671418614e-04,-4.61117049815487690e+01, 5.18533751887062411e-01, 1.14726220148291726e-04, 2.77137800167588738e-06
 2.05255086276632994e+01, 2.10475644304785583e-04,-4.41233010090024820e+01, 5.18534205473645593e-01, 1.14726958893737971e-04, 2.77137409130796507e-06
 2.05497865878208010e+01, 2.10476037887346440e-04,-4.18991261048686141e+01, 5.18534659054732949e-01, 1.14728174040152885e-04, 2.77136867074597886e-06
 2.05740645479783026e+01, 2.10476545874900399e-04,-3.93729445297176994e+01, 5.18535112633492501e-01, 1.14729975550040766e-04, 2.77136112845150188e-06
 2.05872911387210777e+01, 2.10476877285620880e-04,-3.78474291401182938e+01, 5.18535359742341995e-01, 1.14731237158684601e-04, 2.77135599184903869e-06
 2.06005177294638528e+01, 2.10477255771918684e-04,-3.61904175621238551e+01, 5.18535606852240649e-01, 1.14732740042474958e-04, 2.77134966794008408e-06
 2.06137443202066279e+01, 2.10477688885903140e-04,-3.43800619132364318e+01, 5.18535853964055327e-01, 1.14734522907163631e-04, 2.77134200367285634e-06
 2.06269709109494030e+01, 2.10478185688840443e-04,-3.23911234821355052e+01, 5.18536101078763467e-01, 1.14736632193382707e-04, 2.77133264756252093e-06
 2.06401975016921782e+01, 2.10478756412479283e-04,-3.01944469672679325e+01, 5.18536348197432106e-01, 1.14739120340951207e-04, 2.77132161663149620e-06
 2.06534240924349533e+01, 2.10479415935920866e-04,-2.77592381554732484e+01, 5.18536595321495652e-01, 1.14742063608517928e-04, 2.77130692377145629e-06
 2.06666506831777284e+01, 2.10480183261363500e-04,-2.50604631973750003e+01, 5.18536842452548163e-01, 1.14745559387186230e-04, 2.77128813800410091e-06
 2.06731576647211206e+01, 2.10480603517999469e-04,-2.36378649922655413e+01, 5.18536964034474912e-01, 1.14747498341749883e-04, 2.77127859999912663e-06
 2.06796646462645128e+01, 2.10481055794271729e-04,-2.21527205093847037e+01, 5.18537085618624438e-01, 1.14749601405066096e-04, 2.77126772739674555e-06
 2.06861716278079051e+01, 2.10481543123963331e-04,-2.06080531841381251e+01, 5.18537207205282957e-01, 1.14751884126166063e-04, 2.77125525008095489e-06
 2.06926786093512973e+01, 2.10482068937096383e-04,-1.90096343518703286e+01, 5.18537328794728913e-01, 1.14754364085038844e-04, 2.77124106617040475e-06
 2.06991855908946896e+01, 2.10482636965043056e-04,-1.73653784642205622e+01, 5.18537450387238197e-01, 1.14757060406302247e-04, 2.77122507066822337e-06
 2.07056925724380818e+01, 2.10483251128875694e-04,-1.56846877489287468e+01, 5.18537571983087697e-01, 1.14759993186975184e-04, 2.77120715069277145e-06
 2.07121995539814741e+01, 2.10483915451996486e-04,-1.39777866692697526e+01, 5.18537693582551862e-01, 1.14763183048698688e-04, 2.77118719974387839e-06
 2.07187065355248663e+01, 2.10484633988441321e-04,-1.22551166364293032e+01, 5.18537815185897699e-01, 1.14766650770297898e-04, 2.77116513478574692e-06
 2.07252135170682585e+01, 2.10485410269011636e-04,-1.05264973375123674e+01, 5.18537936793334153e-01, 1.14770414449113795e-04, 2.77114146926951784e-06
 2.07353793630285850e+01, 2.10486746913008538e-04,-7.83450428554379741e+00, 5.18538126789159781e-01, 1.14776929274081879e-04, 2.77109909957933268e-06
 2.07455452089889114e+01, 2.10488248195526083e-04,-5.18183033924086178e+00, 5.18538316796349763e-01, 1.14784287931965316e-04, 2.77105144060956012e-06
 2.07557110549492378e+01, 2.10489927425954864e-04,-2.59758412866706934e+00, 5.18538506815258815e-01, 1.14792558644903972e-04, 2.77100057745039336e-06
 2.07658769009095643e+01, 2.10491791372173726e-04,-1.01679581463321594e-01, 5.18538696845896485e-01, 1.14801776109253349e-04, 2.77094698662924425e-06
 2.07666143679042854e+01, 2.10491933886547509e-04, 7.55097250543606130e-02, 5.18538710631855859e-01, 1.14802482177977670e-04, 2.77094292781476352e-06
 2.07673518348990065e+01, 2.10492077350539416e-04, 2.52216951923106836e-01, 5.18538724417875296e-01, 1.14803193113977939e-04, 2.77093879984354258e-06
