"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.40909293152845430e+03, 2.69457960846434716e-04,-6.90003284925980722e+01, 4.74422631607493372e-01, 5.05368141043846812e-04, 2.53521991773754889e-06
 2.41023415586848841e+03, 2.69151454465702781e-04,-6.90542478131870467e+01, 4.74635150392473504e-01, 5.03331016252821445e-04, 2.53635832859090332e-06
 2.41137538020852253e+03, 2.68846554144559714e-04,-6.91074228052798816e+01, 4.74846714576141748e-01, 5.01304503191498611e-04, 2.53749161781239844e-06
 2.41251660454855664e+03, 2.68543250376237857e-04,-6.91598479628260918e+01, 4.75057328672433610e-01, 4.99288541270357495e-04, 2.53861980972501732e-06
 2.41365782888859076e+03, 2.68241533708238583e-04,-6.92115344736141367e+01, 4.75266997173893979e-01, 4.97283070206200827e-04, 2.53974292855691938e-06
 2.41479905322862487e+03, 2.67941394727780086e-04,-6.92625023795806811e+01, 4.75475724552626988e-01, 4.95288029941863637e-04, 2.54086099846139735e-06
 2.41594027756865898e+03, 2.67642824103868165e-04,-6.93127502154009960e+01, 4.75683515259448186e-01, 4.93303360878973788e-04, 2.54197404341804162e-06
 2.41708150190869310e+03, 2.67345812556027233e-04,-6.93622824788620704e+01, 4.75890373723666604e-01, 4.91329003707979437e-04, 2.54308208731127463e-06
 2.41822272624872721e+03, 2.67050350860051854e-04,-6.94111081367476288e+01, 4.76096304355195399e-01, 4.89364899437000735e-04, 2.54418515393046735e-06
 2.41936395058876133e+03, 2.66756429843052257e-04,-6.94592477297445754e+01, 4.76301311541756867e-01, 4.87410989370315191e-04, 2.54528326694808194e-06
 2.42050517492879544e+03, 2.66464040388245701e-04,-6.95067078843511581e+01, 4.76505399650933248e-01, 4.85467215131996533e-04, 2.54637644991430166e-06
 2.42164639926882955e+03, 2.66173173458622548e-04,-6.95534830098807220e+01, 4.76708573030164118e-01, 4.83533518796183713e-04, 2.54746472623818811e-06
 2.42352154223473417e+03, 2.65698526906282416e-04,-6.96288902877823119e+01, 4.77040436173154669e-01, 4.80377957510363354e-04, 2.54924230075760555e-06
 2.42539668520063879e+03, 2.65227924866316873e-04,-6.97025167626552644e+01, 4.77369862354129482e-01, 4.77249179967119668e-04, 2.55100680415951528e-06
 2.42727182816654340e+03, 2.64761329833093206e-04,-6.97743980359722258e+01, 4.77696869180691097e-01, 4.74146945843017349e-04, 2.55275833135211168e-06
 2.43018344779920199e+03, 2.64044663385708462e-04,-6.98826484700451260e+01, 4.78199886288796228e-01, 4.69381896465685103e-04, 2.55545257874379113e-06
