"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 3.02147817755290816e+03, 1.19182307337850385e-04, 3.52637448749271498e-01, 5.42813173545766645e+01, 2.01566950198152231e-04, 2.35436020546621394e-06
 3.02154513024563585e+03, 1.19190634864643430e-04, 3.52640875426523448e-01, 5.38415764363068021e+01, 2.01599621271423472e-04, 2.35430550846038668e-06
 3.02161208293836353e+03, 1.19199080582601567e-04, 3.52644297520268490e-01, 5.33872174039341374e+01, 2.01632761105294712e-04, 2.35425119291028263e-06
 3.02167903563109121e+03, 1.19207657058695076e-04, 3.52647714687408187e-01, 5.29212034107495199e+01, 2.01666419397798801e-04, 2.35419706502084050e-06
 3.02174598832381889e+03, 1.19216375789942111e-04, 3.52651126579387186e-01, 5.24456826359608215e+01, 2.01700641640644855e-04, 2.35414288911026938e-06
 3.02186406933839453e+03, 1.19232133442088474e-04, 3.52657130011565068e-01, 5.15883107182728509e+01, 2.01762507379559127e-04, 2.35404667769119122e-06
 3.02198215035297017e+03, 1.19248424490956756e-04, 3.52663113920227866e-01, 5.07118907802010455e+01, 2.01826487343815912e-04, 2.35394906308907549e-06
 3.02210023136754580e+03, 1.19265299326708131e-04, 3.52669076211437227e-01, 4.98208321584303135e+01, 2.01892781388293355e-04, 2.35384924943408962e-06
 3.02221831238212144e+03, 1.19282805013376151e-04, 3.52675014687129307e-01, 4.89191159438786372e+01, 2.01961576380979606e-04, 2.35374660693945471e-06
 3.02233639339669708e+03, 1.19300985132058570e-04, 3.52680927031209623e-01, 4.80104034155163006e+01, 2.02033045584594484e-04, 2.35364071888572447e-06
 3.02254517190773367e+03, 1.19334907772081198e-04, 3.52691309047288459e-01, 4.63953823178036515e+01, 2.02166463817570711e-04, 2.35344402494832646e-06
 3.02275395041877027e+03, 1.19371276981140883e-04, 3.52701586934469458e-01, 4.47806577057607456e+01, 2.02309590159983698e-04, 2.35323412062933434e-06
 3.02296272892980687e+03, 1.19410290923536831e-04, 3.52711744395037663e-01, 4.31762568705282064e+01, 2.02463217135751846e-04, 2.35300889271839684e-06
 3.02317150744084347e+03, 1.19452144509207654e-04, 3.52721763198998506e-01, 4.15900433487801351e+01, 2.02628126121105013e-04, 2.35276731794518212e-06
 3.02338028595188007e+03, 1.19497026619958812e-04, 3.52731622938775136e-01, 4.00284158516884361e+01, 2.02805076535223492e-04, 2.35250812194936771e-06
 3.02370382682126319e+03, 1.19572936644398434e-04, 3.52746533732907874e-01, 3.76686952247961955e+01, 2.03104595415421407e-04, 2.35207146482205409e-06
