"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.00125258089519384e+01, 1.70316093122992824e-04,-7.32675662223969795e+01, 5.77679219339679917e-01,-1.89679798651930340e-04, 3.08783637260025680e-06
 2.00168172065224041e+01, 1.70316080083629805e-04,-7.30530709923243080e+01, 5.77679271487659296e-01,-1.89679955890463352e-04, 3.08783656557494762e-06
 2.00255248146129645e+01, 1.70316055858190957e-04,-7.26179028463255776e+01, 5.77679377421543960e-01,-1.89680264739555243e-04, 3.08783693227010444e-06
 2.00342324227035249e+01, 1.70316034784456782e-04,-7.21828120019157353e+01, 5.77679483370019620e-01,-1.89680558898216729e-04, 3.08783727876214227e-06
 2.00429400307940853e+01, 1.70316016942967483e-04,-7.17477928545002896e+01, 5.77679589289941342e-01,-1.89680837910640056e-04, 3.08783761485338460e-06
 2.00516476388846456e+01, 1.70316002318096209e-04,-7.13128392200649017e+01, 5.77679695199097565e-01,-1.89681101882665853e-04, 3.08783794414502930e-06
 2.00603552469752060e+01, 1.70315990855102433e-04,-7.08779443483802112e+01, 5.77679801110952185e-01,-1.89681351094791886e-04, 3.08783826692138847e-06
 2.00690628550657664e+01, 1.70315982497196134e-04,-7.04431008211572447e+01, 5.77679907025412498e-01,-1.89681585812038664e-04, 3.08783858267306158e-06
 2.00843666583011498e+01, 1.70315975144033025e-04,-6.96789435408269497e+01, 5.77680093168672748e-01,-1.89681964069073137e-04, 3.08783911950712966e-06
 2.01086378920232356e+01, 1.70315982186928805e-04,-6.84671138020285355e+01, 5.77680388375420573e-01,-1.89682476608336826e-04, 3.08783992193524314e-06
 2.01329091257453214e+01, 1.70316011634592866e-04,-6.72551545061788687e+01, 5.77680683572962539e-01,-1.89682884508026193e-04, 3.08784066086918795e-06
 2.01571803594674073e+01, 1.70316062877443758e-04,-6.60426345810620177e+01, 5.77680978763726927e-01,-1.89683190619141626e-04, 3.08784133064100627e-06
 2.01814515931894931e+01, 1.70316135421289119e-04,-6.48289109746579300e+01, 5.77681273950131802e-01,-1.89683397253819337e-04, 3.08784192394573773e-06
 2.02057228269115789e+01, 1.70316228913867598e-04,-6.36130406008913454e+01, 5.77681569134449013e-01,-1.89683506061137717e-04, 3.08784243180988947e-06
 2.02299940606336648e+01, 1.70316343159743839e-04,-6.23936641837123602e+01, 5.77681864318867144e-01,-1.89683517957679845e-04, 3.08784284333686541e-06
 2.02542652943557506e+01, 1.70316478135558707e-04,-6.11688597237163734e+01, 5.77682159505525816e-01,-1.89683433056383620e-04, 3.08784314529457182e-06
 2.02785365280778365e+01, 1.70316634010835613e-04,-5.99359629002715408e+01, 5.77682454696534009e-01,-1.89683250569414480e-04, 3.08784332156044721e-06
 2.03028077617999223e+01, 1.70316811177294904e-04,-5.86913515368932650e+01, 5.77682749893988823e-01,-1.89682968671311096e-04, 3.08784335239254390e-06
 2.03270789955220081e+01, 1.70317010289229933e-04,-5.74301905156670287e+01, 5.77683045099998238e-01,-1.89682584310478628e-04, 3.08784321346160866e-06
 2.03513502292440940e+01, 1.70317232317908986e-04,-5.61461316584895727e+01, 5.77683340316709315e-01,-1.89682092955197783e-04, 3.08784287454352092e-06
 2.03756214629661798e+01, 1.70317478623922548e-04,-5.48309595791614370e+01, 5.77683635546342389e-01,-1.89681488255842118e-04, 3.08784229771976234e-06
 2.03998926966882657e+01, 1.70317751052986963e-04,-5.34741687467319622e+01, 5.77683930791233258e-01,-1.89680761597572022e-04, 3.08784143485154939e-06
 2.04241639304103515e+01, 1.70318052063259660e-04,-5.20624480873186570e+01, 5.77684226053886141e-01,-1.89679901505896651e-04, 3.08784022395939294e-06
 2.04484351641324373e+01, 1.70318384896307620e-04,-5.05790358557995461e+01, 5.77684521337041512e-01,-1.89678892848407522e-04, 3.08783858391605913e-06
 2.04727063978545232e+01, 1.70318753810529274e-04,-4.90028866442600233e+01, 5.77684816643761812e-01,-1.89677715744898103e-04, 3.08783640647592201e-06
 2.04969776315766090e+01, 1.70319164406921664e-04,-4.73075606455173272e+01, 5.77685111977545684e-01,-1.89676344046296204e-04, 3.08783354398089139e-06
 2.05212488652986949e+01, 1.70319624095979316e-04,-4.54597013273030370e+01, 5.77685407342478752e-01,-1.89674743154595669e-04, 3.08782978983435102e-06
 2.05455200990207807e+01, 1.70320142787213459e-04,-4.34169329819850418e+01, 5.77685702743439222e-01,-1.89672866803280705e-04, 3.08782484649009753e-06
 2.05697913327428665e+01, 1.70320733938688317e-04,-4.11251353275350979e+01, 5.77685998186386662e-01,-1.89670652156659721e-04, 3.08781827126434098e-06
 2.05940625664649524e+01, 1.70321416207352679e-04,-3.85143043213253478e+01, 5.77686293678774221e-01,-1.89668012103769553e-04, 3.08780938168504461e-06
 2.06070180371337415e+01, 1.70321823098731152e-04,-3.69674959723034036e+01, 5.77686451428663594e-01,-1.89666403489759680e-04, 3.08780355536190349e-06
 2.06199735078025306e+01, 1.70322266945331467e-04,-3.52873298257336927e+01, 5.77686609196616185e-01,-1.89664622335430265e-04, 3.08779646542368767e-06
 2.06329289784713197e+01, 1.70322754154301060e-04,-3.34522219699380372e+01, 5.77686766984663591e-01,-1.89662638724074473e-04, 3.08778796111645322e-06
 2.06458844491401088e+01, 1.70323291694894722e-04,-3.14371611490788219e+01, 5.77686924795060674e-01,-1.89660420114251408e-04, 3.08777808977730978e-06
 2.06588399198088979e+01, 1.70323889692697229e-04,-2.92150273114564634e+01, 5.77687082630615745e-01,-1.89657919225915875e-04, 3.08776535007979875e-06
 2.06717953904776870e+01, 1.70324561111165281e-04,-2.67601483169829528e+01, 5.77687240494639931e-01,-1.89655075527259332e-04, 3.08774939145605293e-06
 2.06847508611464761e+01, 1.70325321911626810e-04,-2.40544284365173482e+01, 5.77687398391101059e-01,-1.89651814487593572e-04, 3.08772944361990092e-06
 2.06910519327358280e+01, 1.70325726659976636e-04,-2.26520338475862282e+01, 5.77687475198694567e-01,-1.89650066309067668e-04, 3.08771950888993446e-06
 2.06973530043251799e+01, 1.70326157120204998e-04,-2.11953184267948238e+01, 5.77687552015398342e-01,-1.89648198075861212e-04, 3.08770821311335517e-06
 2.07036540759145318e+01, 1.70326615807434039e-04,-1.96880772899915684e+01, 5.77687628841891843e-01,-1.89646198043647094e-04, 3.08769529739770598e-06
 2.07099551475038837e+01, 1.70327105633620975e-04,-1.81363593129725871e+01, 5.77687705678873842e-01,-1.89644052614895611e-04, 3.08768068414007799e-06
 2.07162562190932356e+01, 1.70327629790211773e-04,-1.65478455354736163e+01, 5.77687782527081306e-01,-1.89641746886870380e-04, 3.08766429968948850e-06
 2.07225572906825874e+01, 1.70328191631595113e-04,-1.49312116012162530e+01, 5.77687859387297165e-01,-1.89639265195870003e-04, 3.08764606336600315e-06
