"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.07252199513152497e+01, 2.10486828603314479e-04,-1.05264978671523544e+01, 5.18476658251792344e-01, 1.14886041106304068e-04, 2.77081379635407319e-06
 2.07353862129101216e+01, 2.10488164749897475e-04,-7.83456469487954177e+00, 5.18476848821693537e-01, 1.14892552395705076e-04, 2.77077142795145476e-06
 2.07455524745049935e+01, 2.10489665546536513e-04,-5.18195588532992879e+00, 5.18477039402946871e-01, 1.14899907578522832e-04, 2.77072377007306087e-06
 2.07557187360998654e+01, 2.10491344303486642e-04,-2.59777833710645245e+00, 5.18477229995907951e-01, 1.14908174881434399e-04, 2.77067290782673092e-06
 2.07658849976947373e+01, 2.10493207788934759e-04,-1.01944339566252276e-01, 5.18477420600587213e-01, 1.14917389002427232e-04, 2.77061931780136800e-06
 2.07666229270362628e+01, 2.10493350354156133e-04, 7.53435136785002429e-02, 5.18477434436292683e-01, 1.14918095246282757e-04, 2.77061525665441687e-06
 2.07673608563777883e+01, 2.10493493870192076e-04, 2.52148695258670286e-01, 5.18477448272058217e-01, 1.14918806363554528e-04, 2.77061112629991416e-06
 2.07680987857193138e+01, 2.10493638371956119e-04, 4.28428133732812466e-01, 5.18477462107885145e-01, 1.14919522533190750e-04, 2.77060696785975047e-06
 2.07697109346500390e+01, 2.10493957524366808e-04, 8.11681509343311625e-01, 5.18477492335128964e-01, 1.14921104880432945e-04, 2.77059780614905586e-06
 2.07713230835807643e+01, 2.10494281493343996e-04, 1.19229073388831153e+00, 5.18477522562662552e-01, 1.14922711915118228e-04, 2.77058860161431979e-06
 2.07741943018959496e+01, 2.10494870441732345e-04, 1.86352830032296302e+00, 5.18477576398247764e-01, 1.14925635344137789e-04, 2.77057208155408580e-06
 2.07770655202111350e+01, 2.10495474790173970e-04, 2.52611823275324543e+00, 5.18477630234713605e-01, 1.14928637706989382e-04, 2.77055543343198871e-06
 2.07799367385263203e+01, 2.10496094593575118e-04, 3.17987396118097587e+00, 5.18477684072037648e-01, 1.14931719285385364e-04, 2.77053871172268503e-06
 2.07847676557272081e+01, 2.10497172185616487e-04, 4.25964568689556167e+00, 5.18477774656931567e-01, 1.14937082269506841e-04, 2.77051039183956814e-06
 2.07929895518410461e+01, 2.10499105549097408e-04, 6.03839185899147601e+00, 5.18477928831353352e-01, 1.14946719064614974e-04, 2.77046170305154246e-06
 2.08012114479548842e+01, 2.10501161974904581e-04, 7.74197752425065477e+00, 5.18478083011434610e-01, 1.14956986640006554e-04, 2.77041296532188787e-06
 2.08094333440687222e+01, 2.10503337730321560e-04, 9.37024464889091924e+00, 5.18478237196237313e-01, 1.14967865872086147e-04, 2.77036485070826476e-06
 2.08230727721304838e+01, 2.10507195712127083e-04, 1.19091751643022086e+01, 5.18478492983023398e-01, 1.14987187829825128e-04, 2.77028680553858237e-06
 2.08367122001922453e+01, 2.10511340211845055e-04, 1.42531732731961700e+01, 5.18478748773843479e-01, 1.15007978490101436e-04, 2.77021185920392921e-06
 2.08503516282540069e+01, 2.10515741682117401e-04, 1.64136900642547161e+01, 5.18479004562181101e-01, 1.15030086447665786e-04, 2.77014051308333646e-06
 2.08639910563157684e+01, 2.10520369752136688e-04, 1.84042226056876039e+01, 5.18479260340807824e-01, 1.15053356075015039e-04, 2.77007292628482817e-06
 2.08850754631439983e+01, 2.10527902218480601e-04, 2.11797615742578920e+01, 5.18479655696857944e-01, 1.15091266253367118e-04, 2.76997572265232249e-06
 2.09061598699722282e+01, 2.10535806435434899e-04, 2.36349643860394707e+01, 5.18480050980494545e-01, 1.15131082598818348e-04, 2.76988684497023058e-06
 2.09272442768004581e+01, 2.10543994847310184e-04, 2.58188720093579711e+01, 5.18480446159658492e-01, 1.15172356446727861e-04, 2.76980562164902216e-06
 2.09598549269008458e+01, 2.10557051360660621e-04, 2.87611098125064650e+01, 5.18481057089365538e-01, 1.15238203237690156e-04, 2.76969334410456953e-06
 2.09924655770012336e+01, 2.10570394563994661e-04, 3.12930915216752439e+01, 5.18481667566336735e-01, 1.15305521981996290e-04, 2.76959539103131103e-06
 2.10000000000000000e+01, 2.10573499215800539e-04, 3.18315718406599153e+01, 5.18481808534618227e-01, 1.15321187614344717e-04, 2.76957467181930939e-06
 2.10038610676997379e+01, 2.10575094857799982e-04, 3.19068430733466712e+01, 5.18481880758054126e-01, 1.15329239433584416e-04, 2.76956053903766102e-06
 2.10077221353994759e+01, 2.10576695306088690e-04, 3.19788177630141455e+01, 5.18481952972846605e-01, 1.15337315929087006e-04, 2.76954391135458161e-06
 2.10182850140259987e+01, 2.10581112528747220e-04, 3.21603251714402276e+01, 5.18482150488066118e-01, 1.15359610280562594e-04, 2.76949143987172130e-06
 2.10288478926525215e+01, 2.10585595270524744e-04, 3.23227017364122631e+01, 5.18482347938478361e-01, 1.15382240791750933e-04, 2.76943380618383763e-06
 2.10394107712790444e+01, 2.10590160569497641e-04, 3.24659751816388749e+01, 5.18482545313276644e-01, 1.15405294832184109e-04, 2.76937358850389569e-06
 2.10568247663827854e+01, 2.10597889075741579e-04, 3.26647186402239242e+01, 5.18482870513920058e-01, 1.15444338793252040e-04, 2.76927286772406181e-06
 2.10742387614865265e+01, 2.10605870369478767e-04, 3.28217165100655421e+01, 5.18483195450768597e-01, 1.15484679663745485e-04, 2.76917135943981600e-06
 2.10916527565902676e+01, 2.10614100623392132e-04, 3.29428198882045109e+01, 5.18483520090051386e-01, 1.15526297937226178e-04, 2.76906970468825629e-06
 2.11090667516940087e+01, 2.10622572100524496e-04, 3.30332335267763284e+01, 5.18483844396063320e-01, 1.15569154068051683e-04, 2.76896794621259094e-06
 2.11404149056671677e+01, 2.10638402975302431e-04, 3.31330981213895441e+01, 5.18484427234291556e-01, 1.15649283224428451e-04, 2.76878443372120221e-06
 2.11717630596403268e+01, 2.10654950031669198e-04, 3.31668978765464360e+01, 5.18485008648650880e-01, 1.15733088950478505e-04, 2.76860000504420238e-06
 2.12031112136134858e+01, 2.10672177649160375e-04, 3.31507983252669760e+01, 5.18485588393143293e-01, 1.15820389374116336e-04, 2.76841510490396392e-06
 2.12344593675866449e+01, 2.10690052573745003e-04, 3.30972448448456831e+01, 5.18486166197801968e-01, 1.15911014789545940e-04, 2.76822994334782043e-06
 2.12658075215598039e+01, 2.10708545461929086e-04, 3.30149681343482371e+01, 5.18486741778293236e-01, 1.16004815557330731e-04, 2.76804452519319769e-06
 2.12971556755329630e+01, 2.10727630756678351e-04, 3.29100685280479226e+01, 5.18487314837061564e-01, 1.16101661467630864e-04, 2.76785893161650488e-06
 2.13285038295061220e+01, 2.10747285703654670e-04, 3.27869595506975742e+01, 5.18487885062719367e-01, 1.16201436698567032e-04, 2.76767328198478904e-06
 2.13598519834792810e+01, 2.10767489679092871e-04, 3.26489457603100774e+01, 5.18488452129661548e-01, 1.16304036371531332e-04, 2.76748763545814478e-06
 2.13912001374524401e+01, 2.10788224160674969e-04, 3.24985478861468877e+01, 5.18489015698021083e-01, 1.16409366402752150e-04, 2.76730198209154557e-06
 2.14225482914255991e+01, 2.10809472910379538e-04, 3.23377029056728489e+01, 5.18489575413790704e-01, 1.16517344441793239e-04, 2.76711627758693392e-06
 2.14538964453987582e+01, 2.10831222000263903e-04, 3.21679067841396247e+01, 5.18490130908975111e-01, 1.16627900004877909e-04, 2.76693046612029807e-06
 2.14852445993719172e+01, 2.10853459661884370e-04, 3.19903245639859151e+01, 5.18490681801699660e-01, 1.16740973703993232e-04, 2.76674448512568574e-06
 2.15331339136415458e+01, 2.10888353163656635e-04, 3.17059527032137041e+01, 5.18491513587425179e-01, 1.16918466297551754e-04, 2.76645986582439144e-06
 2.15810232279111744e+01, 2.10924337141900635e-04, 3.14081336088642082e+01, 5.18492332232084463e-01, 1.17101586508060776e-04, 2.76617443291575049e-06
 2.16289125421808031e+01, 2.10961391844003820e-04, 3.10987212690542236e+01, 5.18493136189586257e-01, 1.17290236801156846e-04, 2.76588793443793437e-06
 2.16768018564504317e+01, 2.10999505790485873e-04, 3.07789997424139798e+01, 5.18493923832696879e-01, 1.17484362231246248e-04, 2.76559991966886980e-06
 2.17246911707200603e+01, 2.11038674123194584e-04, 3.04501039456235141e+01, 5.18494693453034339e-01, 1.17683941979823060e-04, 2.76531017166793690e-06
 2.17725804849896889e+01, 2.11078895767488682e-04, 3.01131125275548825e+01, 5.18495443262244504e-01, 1.17888974804185255e-04, 2.76501854230460821e-06
 2.18204697992593175e+01, 2.11120172499379877e-04, 2.97689798913541459e+01, 5.18496171390731453e-01, 1.18099474259601611e-04, 2.76472472718193716e-06
 2.18683591135289461e+01, 2.11162509504243817e-04, 2.94185115644197097e+01, 5.18496875883732611e-01, 1.18315471578510760e-04, 2.76442842773852554e-06
 2.19406291382848657e+01, 2.11228426046501265e-04, 2.88791424716684517e+01, 5.18497889737533413e-01, 1.18651947139085124e-04, 2.76397617112288520e-06
 2.20128991630407853e+01, 2.11296810432073885e-04, 2.83291554088977549e+01, 5.18498837668407320e-01, 1.19001244889831715e-04, 2.76351726070719440e-06
 2.20851691877967049e+01, 2.11367702458049666e-04, 2.77704406591200623e+01, 5.18499711767984928e-01, 1.19363587615236528e-04, 2.76305112529248716e-06
 2.21949335431179051e+01, 2.11480267299912918e-04, 2.69095401641244649e+01, 5.18500879065780240e-01, 1.19939410743846384e-04, 2.76232808625248891e-06
 2.23046978984391053e+01, 2.11598868111562388e-04, 2.60387817309325307e+01, 5.18501824533443068e-01, 1.20546736384459548e-04, 2.76158614278565639e-06
 2.24144622537603055e+01, 2.11723655886902440e-04, 2.51636891176542576e+01, 5.18502513185862934e-01, 1.21186421011450422e-04, 2.76082375483588926e-06
 2.25242266090815058e+01, 2.11854766608505010e-04, 2.42891980483313468e+01, 5.18502906764358062e-01, 1.21859251389352070e-04, 2.76004105365304291e-06
 2.26339909644027060e+01, 2.11992315004350606e-04, 2.34193574535042579e+01, 5.18502963634709158e-01, 1.22565912651768140e-04, 2.75923749849497435e-06
 2.27437553197239062e+01, 2.12136409098248851e-04, 2.25575667009669445e+01, 5.18502638624249279e-01, 1.23307063311171861e-04, 2.75841202113653537e-06
 2.28535196750451064e+01, 2.12287141550347692e-04, 2.17067218879083619e+01, 5.18501882773892198e-01, 1.24083291184171811e-04, 2.75756586009291941e-06
 2.29632840303663066e+01, 2.12444571505313940e-04, 2.08693784588330189e+01, 5.18500643289745433e-01, 1.24895020067459849e-04, 2.75669951783752379e-06
 2.30730483856875068e+01, 2.12608747816457990e-04, 2.00480051688171876e+01, 5.18498863471829274e-01, 1.25742629135181346e-04, 2.75581158791051398e-06
 2.32421276020880576e+01, 2.12874909238898008e-04, 1.88184979106207990e+01, 5.18494923293724708e-01, 1.27119137274343233e-04, 2.75440597584843819e-06
 2.34112068184886084e+01, 2.13157168125552738e-04, 1.76371086238679560e+01, 5.18489315302416487e-01, 1.28582105678225471e-04, 2.75295654091970970e-06
 2.35802860348891592e+01, 2.13455490054686862e-04, 1.65084591970053829e+01, 5.18481774416196028e-01, 1.30131943061793172e-04, 2.75146304391206996e-06
 2.37493652512897100e+01, 2.13769686012340486e-04, 1.54350868327298301e+01, 5.18472010843189834e-01, 1.31768310520686166e-04, 2.74993540348793070e-06
 2.39184444676902608e+01, 2.14099361440132365e-04, 1.44169399727542729e+01, 5.18459714875158073e-01, 1.33489847875519125e-04, 2.74837774642327398e-06
 2.40875236840908116e+01, 2.14444273886148836e-04, 1.34540058832066052e+01, 5.18444558945669876e-01, 1.35296012201889483e-04, 2.74677793340160246e-06
 2.42566029004913624e+01, 2.14804254841292300e-04, 1.25473814066783813e+01, 5.18426192037710898e-01, 1.37186685858436475e-04, 2.74514983919882175e-06
 2.44256821168919132e+01, 2.15178478330027285e-04, 1.16964460733051929e+01, 5.18404243743208482e-01, 1.39158391078393368e-04, 2.74352431068919424e-06
 2.45947613332924639e+01, 2.15566123781058065e-04, 1.08983754007687867e+01, 5.18378337433192393e-01, 1.41207682487654571e-04, 2.74186428784757177e-06
 2.47638405496930147e+01, 2.15967696180510525e-04, 1.01514721184853620e+01, 5.18348077386435402e-01, 1.43337998683100952e-04, 2.74013366640735866e-06
 2.49329197660935655e+01, 2.16382828477104455e-04, 9.45478927747072362e+00, 5.18313035232358166e-01, 1.45548331653971819e-04, 2.73844509365870735e-06
 2.51019989824941163e+01, 2.16808395450812072e-04, 8.80469215519211978e+00, 5.18272801668241079e-01, 1.47823348763013827e-04, 2.73683420177623631e-06
 2.52710781988946671e+01, 2.17244577239011834e-04, 8.19724552330056788e+00, 5.18227005600456758e-01, 1.50164742474663044e-04, 2.73503227868445985e-06
 2.54401574152952179e+01, 2.17696606845461195e-04, 7.63226229214261576e+00, 5.18175185386345438e-01, 1.52600583168718091e-04, 2.73307558693132235e-06
 2.56092366316957687e+01, 2.18159697248278939e-04, 7.10859885342505926e+00, 5.18116804915023765e-01, 1.55107132219375345e-04, 2.73158362238498951e-06
 2.57209997502970573e+01, 2.18466470419668231e-04, 6.78235057933253671e+00, 5.18074409112127321e-01, 1.56775137719355047e-04, 2.73043439974553140e-06
 2.57947027282194803e+01, 2.18671732611128752e-04, 6.57481003503948536e+00, 5.18044765290248233e-01, 1.57893887787042165e-04, 2.72952853801015407e-06
 2.58475088764635963e+01, 2.18821183623408157e-04, 6.43002659302906743e+00, 5.18022676472292276e-01, 1.58709556547068239e-04, 2.72904257624282985e-06
 2.59003150247077123e+01, 2.18971164081429963e-04, 6.28850849039022375e+00, 5.17999858955328740e-01, 1.59529446925865155e-04, 2.72848045652829831e-06
 2.59531211729518283e+01, 2.19121690844367462e-04, 6.15013414112474166e+00, 5.17976300049261873e-01, 1.60353670502591533e-04, 2.72788234824812908e-06
 2.60059273211959443e+01, 2.19273401478857645e-04, 6.01479163234959469e+00, 5.17951989278302327e-01, 1.61185563281539030e-04, 2.72733666688642627e-06
 2.60587334694400603e+01, 2.19426153570989119e-04, 5.88241935697536888e+00, 5.17926915780850816e-01, 1.62024407506489848e-04, 2.72679108488720321e-06
 2.61456695647283617e+01, 2.19679642524710027e-04, 5.67078038962811348e+00, 5.17883942771605654e-01, 1.63419277212208472e-04, 2.72588299075402528e-06
 2.62052477542978153e+01, 2.19854234403447105e-04, 5.53016801619195064e+00, 5.17853248627740848e-01, 1.64382238262603955e-04, 2.72519835951573322e-06
 2.62648259438672689e+01, 2.20030064619204484e-04, 5.39304607605790487e+00, 5.17821521401623186e-01, 1.65353716642881974e-04, 2.72454450179631038e-06
 2.63244041334367225e+01, 2.20207123079833178e-04, 5.25929799434554290e+00, 5.17788745474395795e-01, 1.66333691890124330e-04, 2.72391689849661412e-06
 2.63839823230061761e+01, 2.20385172115327549e-04, 5.12882021786027487e+00, 5.17754905829156731e-01, 1.67320956758605410e-04, 2.72325560438201031e-06
 2.64435605125756297e+01, 2.20564351497909010e-04, 5.00152465871511875e+00, 5.17719984178037662e-01, 1.68316275405460948e-04, 2.72258572441307539e-06
 2.65031387021450833e+01, 2.20744656526620164e-04, 4.87732702181771227e+00, 5.17683961120755654e-01, 1.69319661640181848e-04, 2.72194144288378139e-06
 2.65627168917145369e+01, 2.20925847779017659e-04, 4.75614043984242141e+00, 5.17646820865635515e-01, 1.70329898969887804e-04, 2.72128604480668991e-06
 2.66725189134605998e+01, 2.21261950048520263e-04, 4.54039987168553250e+00, 5.17575393397360140e-01, 1.72209006896742120e-04, 2.72007099165335921e-06
 2.67508856410521716e+01, 2.21503956557528428e-04, 4.39220311902487470e+00, 5.17522017589494010e-01, 1.73566020553006913e-04, 2.71916626555131518e-06
 2.68292523686437434e+01, 2.21748198598903265e-04, 4.24860617575568433e+00, 5.17466603696281280e-01, 1.74938761574985581e-04, 2.71826325689619812e-06
 2.69589228274621249e+01, 2.22157049069882578e-04, 4.02063440977653652e+00, 5.17370325377948581e-01, 1.77243918947964541e-04, 2.71676374968899701e-06
