"environment.time","Ca_Concentrations.Ca_i","I_Ca.I_Ca_tot","membrane.I_tot","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_SRCarel","SR_Fluxes.Ry_Ro"
 2.96017150080985914e+02, 3.32059621004219564e-04,-1.39403994546666143e-02, 1.17550161332274972e-01,-5.87256762951090892e+01, 3.83705696091407089e-01, 1.79809986164576031e-05, 1.87655786319934337e-06
 2.96228885618262552e+02, 3.31949819098650834e-04,-1.38923292751776048e-02, 1.17432887804484659e-01,-5.87505533002185985e+01, 3.83761453724185186e-01, 1.79755419337861631e-05, 1.87571461394578181e-06
 2.96440621155539191e+02, 3.31840081915281274e-04,-1.38444622302559741e-02, 1.17317599702839614e-01,-5.87754052543051984e+01, 3.83817191880752362e-01, 1.79701220268012671e-05, 1.87487554508030609e-06
 2.96652356692815829e+02, 3.31730409446593191e-04,-1.37967963700048289e-02, 1.17200456428873057e-01,-5.88002327768967774e+01, 3.83872910562891745e-01, 1.79647386560521727e-05, 1.87404062964450406e-06
 2.96864092230092467e+02, 3.31620801684697224e-04,-1.37493301417890290e-02, 1.17082635263937557e-01,-5.88250359708415829e+01, 3.83928609772410945e-01, 1.79593915835391018e-05, 1.87320984084742028e-06
 2.97075827767369105e+02, 3.31511258621918739e-04,-1.37020632850525410e-02, 1.16967083025568075e-01,-5.88498144785954693e+01, 3.83984289511142607e-01, 1.79540805727085609e-05, 1.87238315207027656e-06
 2.97294310030673955e+02, 3.31398292902844395e-04,-1.36534984730633940e-02, 1.16848507108019306e-01,-5.88753568173336959e+01, 3.84041723015765502e-01, 1.79486378875005265e-05, 1.87153439186545477e-06
 2.97512792293978805e+02, 3.31285396054505879e-04,-1.36051439068934927e-02, 1.16729948100659509e-01,-5.89008731812518818e+01, 3.84099135793047775e-01, 1.79432330933056782e-05, 1.87068994025609901e-06
 2.97731274557283655e+02, 3.31172568067761742e-04,-1.35569983508636374e-02, 1.16611560603197023e-01,-5.89263636549324445e+01, 3.84156527845083084e-01, 1.79378659361125096e-05, 1.86984976866412654e-06
 2.97949756820588505e+02, 3.31059808933246047e-04,-1.35090606265492030e-02, 1.16493547585791946e-01,-5.89518283122985380e+01, 3.84213899173993456e-01, 1.79325361638205088e-05, 1.86901384872930158e-06
 2.98510725342567696e+02, 3.30770607254716597e-04,-1.33869174488343758e-02, 1.16192310488061668e-01,-5.90170931837968737e+01, 3.84361109207221385e-01, 1.79190202396976732e-05, 1.86688675461490472e-06
 2.99071693864546887e+02, 3.30481859292605206e-04,-1.32661184126910761e-02, 1.15893497604675627e-01,-5.90821898798651048e+01, 3.84508182688541755e-01, 1.79057445426437640e-05, 1.86478699192266246e-06
 2.99972182317211264e+02, 3.30019298196859321e-04,-1.30749655149891859e-02, 1.15418721453063700e-01,-5.91863378408201442e+01, 3.84743985367237140e-01, 1.78849241865404408e-05, 1.86147218573697784e-06
 3.02450588714344860e+02, 3.28752227579435304e-04,-1.25657735014641000e-02, 1.14142198395794509e-01,-5.94708249474875501e+01, 3.85391169805264666e-01, 1.78305725025963319e-05, 1.85268554149605365e-06
 3.08722370931535409e+02, 3.25585278920162012e-04,-1.13800827558259501e-02, 1.11090325083516905e-01,-6.01773494568106813e+01, 3.87017078159098749e-01, 1.77101750888034189e-05, 1.83241304766891316e-06
 3.14994153148725957e+02, 3.22474499716416253e-04,-1.03275830860490667e-02, 1.08257067758267711e-01,-6.08655104117299288e+01, 3.88626043980408675e-01, 1.76119478785620700e-05, 1.81467573313309866e-06
 3.21265935365916505e+02, 3.19419356301541859e-04,-9.38838226461182618e-03, 1.05611297111366714e-01,-6.15363190270385090e+01, 3.90218140400811708e-01, 1.75324562204348204e-05, 1.79908683501975287e-06
 3.27537717583107053e+02, 3.16419274481588412e-04,-8.55222700212675963e-03, 1.03025931699397832e-01,-6.21906182376195815e+01, 3.91793459659221299e-01, 1.74686574037230518e-05, 1.78530650219296338e-06
 3.33809499800297601e+02, 3.13473636384279731e-04,-7.80672135366051751e-03, 1.00522227571311407e-01,-6.28289476931671942e+01, 3.93352104214091502e-01, 1.74179921987725201e-05, 1.77305005595357402e-06
 3.40081282017488149e+02, 3.10581744259363706e-04,-7.13833570835781511e-03, 9.79815000919441459e-02,-6.34513364360552288e+01, 3.94894179496726505e-01, 1.73783790276513588e-05, 1.76208618766561015e-06
 3.46353064234678698e+02, 3.07742871055189358e-04,-6.53971824896543499e-03, 9.53562724216317492e-02,-6.40575018661378124e+01, 3.96419802713286251e-01, 1.73481027976948599e-05, 1.75222454296442919e-06
 3.52624846451869246e+02, 3.04956259965311104e-04,-6.00379022504253079e-03, 9.26466348622990432e-02,-6.46469185992796440e+01, 3.97929094300635777e-01, 1.73257606588091210e-05, 1.74330941613936610e-06
 3.58896628669059794e+02, 3.02221131094969656e-04,-5.52424942810207913e-03, 8.97876224362026965e-02,-6.52188073866094982e+01, 3.99422179738327165e-01, 1.73102044443712921e-05, 1.73521324007675758e-06
 3.65168410886250342e+02, 2.99536683876605722e-04,-5.09532276461523246e-03, 8.67922232204402511e-02,-6.57723215129501142e+01, 4.00899187709385041e-01, 1.73004931476215414e-05, 1.72783125880075603e-06
 3.71440193103440890e+02, 2.96902103484476614e-04,-4.71203079404984744e-03, 8.36058320486375850e-02,-6.63064171613241911e+01, 4.02360249824913807e-01, 1.72958545891204805e-05, 1.72107724460951047e-06
 3.77711975320631439e+02, 2.94316576858398538e-04,-4.36960981713741068e-03, 8.02927935931383452e-02,-6.68201616818960815e+01, 4.03805501885874829e-01, 1.72956410417098400e-05, 1.71487871349031355e-06
 3.83983757537821987e+02, 2.91779253158981340e-04,-4.06412848527217246e-03, 7.68251925190868434e-02,-6.73126298222648529e+01, 4.05235076746098932e-01, 1.72993298551345513e-05, 1.70917674110170250e-06
 3.90255539755012535e+02, 2.89289300313821203e-04,-3.79167788210457235e-03, 7.32515239649087768e-02,-6.77830642727026600e+01, 4.06649113523851968e-01, 1.73064784214126615e-05, 1.70392121801127761e-06
 3.96527321972203083e+02, 2.86845880085070395e-04,-3.54886162644945736e-03, 6.95989263432838512e-02,-6.82308880151869630e+01, 4.08047750931343545e-01, 1.73167107046427248e-05, 1.69906938273414406e-06
 4.02799104189393631e+02, 2.84448157293992960e-04,-3.33255438452109308e-03, 6.58974628409280117e-02,-6.86557051931820297e+01, 4.09431129486468870e-01, 1.73297019256736076e-05, 1.69458416870184113e-06
 4.09070886406584179e+02, 2.82095297180631613e-04,-3.13991236939185165e-03, 6.21834363216169639e-02,-6.90573324522273708e+01, 4.10799390296954114e-01, 1.73451687028599271e-05, 1.69043313580400682e-06
 4.15342668623774728e+02, 2.79786467993323369e-04,-2.96836626597512870e-03, 5.84900413776895112e-02,-6.94357946022923471e+01, 4.12152675226487963e-01, 1.73628608495844714e-05, 1.68658758154313598e-06
 4.21614450840965276e+02, 2.77520842257878634e-04,-2.81558673274753552e-03, 5.48532758261199016e-02,-6.97913371449594138e+01, 4.13491126748923354e-01, 1.73825545209972022e-05, 1.68302180419626169e-06
 4.27886233058155824e+02, 2.75297598005929474e-04,-2.67949350361223549e-03, 5.12986885300029116e-02,-7.01243827165448295e+01, 4.14814887816892131e-01, 1.74040471749986772e-05, 1.67971255756138094e-06
 4.34158015275346372e+02, 2.73115919470855943e-04,-2.55818322032318581e-03, 4.78618505022972984e-02,-7.04355675042672118e+01, 4.16124101746105923e-01, 1.74271531114987004e-05, 1.67663857314010711e-06
 4.40429797492536920e+02, 2.70974998514993614e-04,-2.45003243755212170e-03, 4.45445738927383594e-02,-7.07255913205155196e+01, 4.17418912111840845e-01, 1.74517015278453764e-05, 1.67378033453910914e-06
 4.46701579709727469e+02, 2.68874057626262921e-04,-2.35376992571792627e-03, 4.13892672974732201e-02,-7.09953222395466241e+01, 4.18699465333460696e-01, 1.74775324279436955e-05, 1.67111964105694620e-06
 4.52973361926918017e+02, 2.66812264435101751e-04,-2.26756123698194662e-03, 3.83985362471725433e-02,-7.12457874255124182e+01, 4.19965899811578280e-01, 1.75044998226718211e-05, 1.66863992650317652e-06
 4.59245144144108565e+02, 2.64788851588922168e-04,-2.19039999463867307e-03, 3.55806146335560236e-02,-7.14780517998408271e+01, 4.21218362098050580e-01, 1.75324635263841806e-05, 1.66632538701528208e-06
 4.65516926361299113e+02, 2.62803048637111846e-04,-2.12126278495953103e-03, 3.29388979325767606e-02,-7.16932058813959117e+01, 4.22456995937245394e-01, 1.75612915160386070e-05, 1.66416122935118257e-06
 4.71788708578489661e+02, 2.60854094125946491e-04,-2.05921839880527030e-03, 3.04753385278325462e-02,-7.18923579814732960e+01, 4.23681944904211683e-01, 1.75908600172070561e-05, 1.66213364809047860e-06
 4.78060490795680209e+02, 2.58941237296195985e-04,-2.00344200207624220e-03, 2.81875185749388690e-02,-7.20766112956281120e+01, 4.24893352363623300e-01, 1.76210532128413492e-05, 1.66022977896738365e-06
 4.84332273012870758e+02, 2.57063738719081811e-04,-1.95320398715610136e-03, 2.60721151322378109e-02,-7.22470546073473230e+01, 4.26091361397025303e-01, 1.76517629217603508e-05, 1.65843765076285446e-06
 4.94684412522336004e+02, 2.54040172537926085e-04,-1.88082269984576737e-03, 2.29368189767935882e-02,-7.25009749106209540e+01, 4.28039864800356995e-01, 1.77033134474543829e-05, 1.65569442460917845e-06
 5.05036552031801250e+02, 2.51107809987779357e-04,-1.81913846519996046e-03, 2.02317326870538605e-02,-7.27244124730963932e+01, 4.29952835508646991e-01, 1.77556193287380525e-05, 1.65318356686613608e-06
 5.15388691541266553e+02, 2.48263623707547772e-04,-1.76680590677118460e-03, 1.78841485897729691e-02,-7.29213866124755157e+01, 4.31830927850006707e-01, 1.78083084531655698e-05, 1.65086432921449016e-06
 5.25740831050731799e+02, 2.45504485996366211e-04,-1.72164190288898200e-03, 1.58897997966681304e-02,-7.30958006601004371e+01, 4.33674794479218584e-01, 1.78610548623669998e-05, 1.64870105208128064e-06
 5.36092970560197045e+02, 2.42827458385125441e-04,-1.68231072071112968e-03, 1.41981482369439305e-02,-7.32511764351746137e+01, 4.35485077302313783e-01, 1.79135818669363466e-05, 1.64666334796662592e-06
 5.46445110069662292e+02, 2.40229726063795709e-04,-1.64793705050878979e-03, 1.27348471454883094e-02,-7.33902769629345784e+01, 4.37262404797110094e-01, 1.79656633983448553e-05, 1.64472609825868293e-06
 5.56797249579127538e+02, 2.37708567801594420e-04,-1.61773334207898829e-03, 1.14711357751757226e-02,-7.35152878180608553e+01, 4.39007392902782290e-01, 1.80171208419590051e-05, 1.64286902929429479e-06
 5.67149389088592784e+02, 2.35261356282821452e-04,-1.59088943431061162e-03, 1.04050843740775278e-02,-7.36282721845669101e+01, 4.40720650141935122e-01, 1.80678121917854061e-05, 1.64107559251971297e-06
 5.77501528598058030e+02, 2.32885558128212298e-04,-1.56685894035405024e-03, 9.49325627863936705e-03,-7.37310268270568088e+01, 4.42402778569236210e-01, 1.81176245186535030e-05, 1.63933219333011321e-06
 5.87853668107523276e+02, 2.30578736085901379e-04,-1.54521681496204389e-03, 8.71384316632545231e-03,-7.38250936097389285e+01, 4.44054373971508598e-01, 1.81664697581020313e-05, 1.63762774262049043e-06
 5.98205807616988523e+02, 2.28338524458345535e-04,-1.52548262474931314e-03, 8.03216470534337534e-03,-7.39116649131381678e+01, 4.45676023518612408e-01, 1.82142835940583138e-05, 1.63595350853177046e-06
 6.08557947126453769e+02, 2.26162679542873084e-04,-1.50761822324127709e-03, 7.43615159107230417e-03,-7.39916622269756203e+01, 4.47268309653681917e-01, 1.82610221835658331e-05, 1.63430276051323126e-06
 6.18910086635919015e+02, 2.24049003923763857e-04,-1.49112977472159276e-03, 6.91205759701898903e-03,-7.40658461181022147e+01, 4.48831804311051963e-01, 1.83066638174804633e-05, 1.63267089461357874e-06
 6.29262226145384261e+02, 2.21995408153280845e-04,-1.47598455584438057e-03, 6.45686560868441450e-03,-7.41349367603907439e+01, 4.50367072527078527e-01, 1.83511977716537403e-05, 1.63105439004238540e-06
 6.39614365654849507e+02, 2.19999886747052596e-04,-1.46191467665538074e-03, 6.06006441679279861e-03,-7.41996199580163704e+01, 4.51874672857263404e-01, 1.83946236958568019e-05, 1.62945073140760848e-06
 6.49966505164314754e+02, 2.18060485665051533e-04,-1.44887740567491239e-03, 5.70339804378861004e-03,-7.42603946847386709e+01, 4.53355152706972853e-01, 1.84369523465923517e-05, 1.62785847132599983e-06
 6.60318644673780000e+02, 2.16175340552823825e-04,-1.43658282280260301e-03, 5.39190276498571763e-03,-7.43177860859999271e+01, 4.54809052454792639e-01, 1.84782001567860581e-05, 1.62627671819189620e-06
 6.70670784183245246e+02, 2.14342665511054348e-04,-1.42511495166224131e-03, 5.09888066937494444e-03,-7.43720493861003149e+01, 4.56236905277957072e-01, 1.85183900543451169e-05, 1.62470520009417153e-06
 6.81022923692710492e+02, 2.12560732153712695e-04,-1.41432648974021153e-03, 4.83745365141899364e-03,-7.44234610324970305e+01, 4.57639234174392617e-01, 1.85575513300794418e-05, 1.62314425201677822e-06
 6.91375063202175738e+02, 2.10827880949712287e-04,-1.40415172200689998e-03, 4.59924583943221998e-03,-7.44722783272409146e+01, 4.59016554161754131e-01, 1.85957172001774621e-05, 1.62159458655466610e-06
 7.01727202711640984e+02, 2.09142515313800255e-04,-1.39453587454975610e-03, 4.38152859481721890e-03,-7.45187383374907455e+01, 4.60369371556659912e-01, 1.86329232691442399e-05, 1.62005715703189426e-06
 7.12079342221106231e+02, 2.07503100105957807e-04,-1.38542910996983628e-03, 4.18046386506037981e-03,-7.45630326170369671e+01, 4.61698184128816691e-01, 1.86692067233651549e-05, 1.61853308365581006e-06
 7.31955094961020222e+02, 2.04477633171728672e-04,-1.36918562438414050e-03, 3.83174900564897669e-03,-7.46427526895342623e+01, 4.64184734955953970e-01, 1.87364730907715866e-05, 1.61565046505929107e-06
 7.51830847700934214e+02, 2.01605647122479916e-04,-1.35440504834237387e-03, 3.52649141884464612e-03,-7.47160658463709808e+01, 4.66588237657651395e-01, 1.88007823799825364e-05, 1.61283255083923385e-06
 7.71706600440848206e+02, 1.98878714384415273e-04,-1.34092180484333533e-03, 3.25723878316594440e-03,-7.47836760284536837e+01, 4.68911729639082286e-01, 1.88623865535757561e-05, 1.61008789396312291e-06
 8.04256135003285635e+02, 1.94704303024620422e-04,-1.32123942554163393e-03, 2.87849531208164700e-03,-7.48836797145677764e+01, 4.72552112573923710e-01, 1.89580978287925289e-05, 1.60577374686252856e-06
 8.36805669565723065e+02, 1.90862709849986628e-04,-1.30403298930066472e-03, 2.56166327517365344e-03,-7.49721998461407679e+01, 4.75997976598544592e-01, 1.90482528361283778e-05, 1.60171408262396608e-06
 8.69355204128160494e+02, 1.87325085216940803e-04,-1.28894582961500202e-03, 2.29052498676371452e-03,-7.50510023398067290e+01, 4.79262239780195609e-01, 1.91338089248575195e-05, 1.59793524156714110e-06
 9.19646080388383211e+02, 1.82390821703918741e-04,-1.26897204548927440e-03, 1.94204129098257683e-03,-7.51567630009045899e+01, 4.83975674936523437e-01, 1.92589661413805190e-05, 1.59270308991174107e-06
 9.69936956648605928e+02, 1.78025175612778501e-04,-1.25221588012281327e-03, 1.65475202472253891e-03,-7.52465903099016771e+01, 4.88323574165156093e-01, 1.93779853673223280e-05, 1.58825926453896975e-06
 1.02000000000000000e+03, 1.74172334246303431e-04,-1.23824338001883171e-03, 1.41723042412258970e-03,-7.53229243093056908e+01, 4.92324920024023338e-01, 1.94924073839368592e-05, 1.58463695129250497e-06
 1.02000087421040769e+03, 1.74172266918019072e-04,-1.23755504037384705e-03, 2.61912389233323606e-03,-7.52792160785876234e+01, 4.92324948868110457e-01, 1.94924078378869217e-05, 1.58463689622092467e-06
 1.02000174842081537e+03, 1.74172199606394753e-04,-1.23688509854786937e-03, 3.81280427354796503e-03,-7.52355088914063685e+01, 4.92324984870035454e-01, 1.94924085675727986e-05, 1.58463684150213909e-06
 1.02000371340425818e+03, 1.74172048382851245e-04,-1.23544148277765845e-03, 6.46807264895399303e-03,-7.51372706897435023e+01, 4.92325083737823854e-01, 1.94924109069508321e-05, 1.58463672046974970e-06
 1.02000567838770098e+03, 1.74171897278878866e-04,-1.23408116140982121e-03, 9.08674042207877064e-03,-7.50390370780141893e+01, 4.92325200415793751e-01, 1.94924139533968146e-05, 1.58463660294963473e-06
 1.02000863514642424e+03, 1.74171670214941715e-04,-1.23220820966972585e-03, 1.29599765086329810e-02,-7.48912319116455336e+01, 4.92325398043697071e-01, 1.94924194660641873e-05, 1.58463643611638431e-06
 1.02001159190514750e+03, 1.74171443571080755e-04,-1.23054752372629955e-03, 1.67554276173034200e-02,-7.47434379265751545e+01, 4.92325612145818048e-01, 1.94924257445577205e-05, 1.58463628390021121e-06
 1.02001454866387076e+03, 1.74171217398213780e-04,-1.22910254099073738e-03, 2.04759104637463607e-02,-7.45956550012809458e+01, 4.92325834395016482e-01, 1.94924325087166658e-05, 1.58463614901920773e-06
 1.02002013306007768e+03, 1.74170791627462253e-04,-1.22697082176825454e-03, 2.73060498590313450e-02,-7.43165685465343415e+01, 4.92326262005683191e-01, 1.94924461733012392e-05, 1.58463594883552198e-06
 1.02002571745628461e+03, 1.74170367770363799e-04,-1.22562999802163755e-03, 3.38840678246552229e-02,-7.40375195795303682e+01, 4.92326692409271460e-01, 1.94924608268586019e-05, 1.58463582674679822e-06
 1.02003130185249154e+03, 1.74169945882201129e-04,-1.22509399095525147e-03, 4.02145076341164087e-02,-7.37585067392325868e+01, 4.92327122181280941e-01, 1.94924764446842347e-05, 1.58463578903309713e-06
 1.02003688624869847e+03, 1.74169525973898745e-04,-1.22537817738853057e-03, 4.62983552968565804e-02,-7.34795286083798658e+01, 4.92327551304820921e-01, 1.94924930950358034e-05, 1.58463583982522537e-06
 1.02004247064490539e+03, 1.74169108031102651e-04,-1.22649861822250543e-03, 5.21330648241255523e-02,-7.32005837686809429e+01, 4.92327980406350896e-01, 1.94925108424180348e-05, 1.58463598174933237e-06
 1.02004805504111232e+03, 1.74168692030775854e-04,-1.22847206048477668e-03, 5.77137577147417702e-02,-7.29216707992399478e+01, 4.92328409717333215e-01, 1.94925297222753376e-05, 1.58463621674377171e-06
 1.02005944439038137e+03, 1.74167849484127763e-04,-1.23526198468677990e-03, 6.82802760837387945e-02,-7.23529194618223244e+01, 4.92329285506474978e-01, 1.94925718460276591e-05, 1.58463699445242463e-06
 1.02008520151358925e+03, 1.74165972135698652e-04,-1.26542098248401641e-03, 8.77336227377248645e-02,-7.10670512398198042e+01, 4.92331266182085614e-01, 1.94926860352396290e-05, 1.58464031592069227e-06
 1.02011095863679714e+03, 1.74164132486209051e-04,-1.31752705423161223e-03, 9.96840567480982709e-02,-6.97815700582025897e+01, 4.92333246832336258e-01, 1.94928278506093724e-05, 1.58464591802579634e-06
 1.02013671576000502e+03, 1.74162328826286299e-04,-1.39425368839970706e-03, 1.01318668259951533e-01,-6.84962468026488835e+01, 4.92335227357655725e-01, 1.94929994353722025e-05, 1.58465397779371357e-06
 1.02016247288321290e+03, 1.74160559608455793e-04,-1.49899383089928200e-03, 8.78717235356913928e-02,-6.72107463135453429e+01, 4.92337207792034215e-01, 1.94932031908171529e-05, 1.58466469390617827e-06
 1.02018823000642078e+03, 1.74158823506328039e-04,-1.63590781572216975e-03, 5.17616319084777676e-02,-6.59245677563753958e+01, 4.92339188150434037e-01, 1.94934417883533415e-05, 1.58467828798413344e-06
 1.02021398712962866e+03, 1.74157119431167490e-04,-1.81003267590278669e-03,-1.84919004722788882e-02,-6.46369578458503327e+01, 4.92341168435058929e-01, 1.94937182168540432e-05, 1.58469500848534791e-06
 1.02023974425283654e+03, 1.74155446538530682e-04,-2.02743585606837869e-03,-1.39570035191481451e-01,-6.33467926200243667e+01, 4.92343148646119944e-01, 1.94940358480504870e-05, 1.58471513618659342e-06
 1.02026550137604443e+03, 1.74153804237567626e-04,-2.29541708443757510e-03,-3.34856678440417443e-01,-6.20524229132665113e+01, 4.92345128784067443e-01, 1.94943985192727542e-05, 1.58473899118034235e-06
 1.02029125849925231e+03, 1.74152192208375879e-04,-2.62277402889742051e-03,-6.36108778462825764e-01,-6.07514790829871103e+01, 4.92347108849482518e-01, 1.94948106369925805e-05, 1.58476694164998946e-06
 1.02031701562246019e+03, 1.74150610430719892e-04,-3.02015881408091141e-03,-1.08527006618309874e+00,-5.94406311224803048e+01, 4.92349088842918947e-01, 1.94952773068213814e-05, 1.58479941490489869e-06
 1.02034277274566807e+03, 1.74149059227233919e-04,-3.50056769851613339e-03,-1.73643580166181399e+00,-5.81153003400965318e+01, 4.92351068764874999e-01, 1.94958044982548101e-05, 1.58483691139413058e-06
 1.02036852986887595e+03, 1.74147539324815640e-04,-4.08002884163960900e-03,-2.65803872040335154e+00,-5.67693175760372029e+01, 4.92353048615798650e-01, 1.94963992561526117e-05, 1.58488002274048532e-06
 1.02039428699208383e+03, 1.74146051939086220e-04,-4.77858819107343426e-03,-3.93541995858779403e+00,-5.53945197147136028e+01, 4.92355028396094907e-01, 1.94970699764062611e-05, 1.58492945531487018e-06
 1.02042004411529172e+03, 1.74144598888717581e-04,-5.62174958172429341e-03,-5.67407607463848862e+00,-5.39802702302564086e+01, 4.92357008106131422e-01, 1.94978267716413764e-05, 1.58498606160948892e-06
 1.02044580123849960e+03, 1.74143182749537646e-04,-6.64261731655237889e-03,-8.00404699270362130e+00,-5.25128796458766871e+01, 4.92358987746243759e-01, 1.94986819660612644e-05, 1.58505088283864477e-06
 1.02047155836170748e+03, 1.74141807055889564e-04,-7.88521030854411921e-03,-1.10887756443391439e+01,-5.09748134958885402e+01, 4.92360967316742837e-01, 1.94996507317837324e-05, 1.58512520292681013e-06
 1.02049731548491536e+03, 1.74140476614468171e-04,-9.40928525218791105e-03,-1.51272546768233305e+01,-4.93439120298886138e+01, 4.92362946817923752e-01, 1.95007522022768753e-05, 1.58521065016084941e-06
 1.02050000000000000e+03, 1.74140340924646732e-04,-9.59018834968830385e-03,-1.56137441081886035e+01,-4.91669623795000632e+01, 4.92363153125841890e-01, 1.95008760348953410e-05, 1.58522031481620040e-06
 1.02050365925389804e+03, 1.74140156628443488e-04,-9.86320562467403981e-03,-1.63091176578353263e+01,-4.91072831771380152e+01, 4.92363434341556772e-01, 1.95010475331250514e-05, 1.58523369893690074e-06
 1.02050731850779607e+03, 1.74139972884217924e-04,-1.01366845987552173e-02,-1.70123480496438368e+01,-4.90450295032658516e+01, 4.92363715555862336e-01, 1.95012222316613756e-05, 1.58524734011755046e-06
 1.02051629250115900e+03, 1.74139523886963535e-04,-1.08097713759028047e-02,-1.87726390407306738e+01,-4.88818286229827237e+01, 4.92364405203189581e-01, 1.95016633369554142e-05, 1.58528182035749407e-06
 1.02052526649452193e+03, 1.74139076695853113e-04,-1.14866479727897281e-02,-2.05862972304446572e+01,-4.87042583534546267e+01, 4.92365094842998730e-01, 1.95021212914279925e-05, 1.58531767278712001e-06
 1.02053424048788486e+03, 1.74138631304891290e-04,-1.21692458521339385e-02,-2.24481890240848223e+01,-4.85107711014165304e+01, 4.92365784474616652e-01, 1.95025975759565700e-05, 1.58535502462482423e-06
 1.02054948952890925e+03, 1.74137879096438646e-04,-1.33494423965349572e-02,-2.57294057789457895e+01,-4.81427632417474740e+01, 4.92366956310227866e-01, 1.95034512475251007e-05, 1.58542213789777513e-06
 1.02056473856993364e+03, 1.74137133574708955e-04,-1.45617680531193085e-02,-2.91672861881143390e+01,-4.77237149646625411e+01, 4.92368128120950099e-01, 1.95043623641343397e-05, 1.58549398041349129e-06
 1.02058821040393036e+03, 1.74136001796731601e-04,-1.65112830219423246e-02,-3.48103550138319449e+01,-4.69737523306768665e+01, 4.92369931762025648e-01, 1.95058822104126773e-05, 1.58561425127992791e-06
 1.02061168223792708e+03, 1.74134893968330267e-04,-1.86026891890174080e-02,-4.09945585353484958e+01,-4.60863403682384956e+01, 4.92371735342776895e-01, 1.95075542642730092e-05, 1.58574711447329759e-06
 1.02063515407192381e+03, 1.74133816836873241e-04,-2.09004497262361144e-02,-4.79099247320136215e+01,-4.50453764755804684e+01, 4.92373538862479476e-01, 1.95093937344938739e-05, 1.58589387623956522e-06
 1.02065862590592053e+03, 1.74132778166237928e-04,-2.34884760171271828e-02,-5.57842091094633261e+01,-4.38304095220467502e+01, 4.92375342320568843e-01, 1.95114203175768150e-05, 1.58605623004860041e-06
 1.02068209773991725e+03, 1.74131787012221076e-04,-2.64782818360281731e-02,-6.48758472452075239e+01,-4.24162515141844167e+01, 4.92377145716612508e-01, 1.95136594916487719e-05, 1.58623636999825104e-06
 1.02070556957391398e+03, 1.74130854484466218e-04,-3.00265585930587255e-02,-7.54751098566176069e+01,-4.07715080931030016e+01, 4.92378949050262138e-01, 1.95161450625349221e-05, 1.58643721382025375e-06
 1.02072904140791070e+03, 1.74129994705998423e-04,-3.43626524760777957e-02,-8.79389120561796460e+01,-3.88573363256018993e+01, 4.92380752321234405e-01, 1.95189228521402584e-05, 1.58666272932957035e-06
 1.02075251324190742e+03, 1.74129226065840173e-04,-3.98296134059192633e-02,-1.02815693573021449e+02,-3.66249161030584034e+01, 4.92382555529317256e-01, 1.95220562453666545e-05, 1.58691842891746536e-06
 1.02077598507590415e+03, 1.74128573147100103e-04,-4.69483565937229425e-02,-1.20788532534439071e+02,-3.40084439099688183e+01, 4.92384358674375411e-01, 1.95256351299892614e-05, 1.58721216816376568e-06
 1.02079945690990087e+03, 1.74128069870889440e-04,-5.65441423052482350e-02,-1.42405306935048998e+02,-3.09258227922190585e+01, 4.92386161756343421e-01, 1.95297908441329266e-05, 1.58755548490411803e-06
 1.02082292874389759e+03, 1.74127765462836395e-04,-7.01108188039331476e-02,-1.67151955412590809e+02,-2.72984619232212715e+01, 4.92387964775126030e-01, 1.95347303459677307e-05, 1.58796638514768783e-06
 1.02084640057789431e+03, 1.74127727262805149e-04,-8.96918349907358942e-02,-1.91712005951788740e+02,-2.30933747153331588e+01, 4.92389767730484873e-01, 1.95407577356958874e-05, 1.58847183260448380e-06
 1.02085995688975197e+03, 1.74127858434612939e-04,-1.04436791057182191e-01,-2.03472560813506334e+02,-2.04165075314922149e+01, 4.92390809010047281e-01, 1.95448913304940908e-05, 1.58882045026089292e-06
 1.02087351320160963e+03, 1.74128129306222695e-04,-1.22533765213687279e-01,-2.11510388969043618e+02,-1.76040618257688308e+01, 4.92391850267915043e-01, 1.95496498253168697e-05, 1.58922354975096093e-06
 1.02088706951346728e+03, 1.74128565385051152e-04,-1.44516055278929079e-01,-2.14933040991164546e+02,-1.47151716413831632e+01, 4.92392891503448726e-01, 1.95551949001843992e-05, 1.58969463987094038e-06
 1.02090062582532494e+03, 1.74129193481398247e-04,-1.70609284277035173e-01,-2.13657676008476329e+02,-1.18115447581816451e+01, 4.92393932715542382e-01, 1.95617071949897511e-05, 1.59024883319962517e-06
 1.02091418213718259e+03, 1.74130040770849385e-04,-2.00742693564050029e-01,-2.08249965051784358e+02,-8.95144350609301753e+00, 4.92394973902459232e-01, 1.95693971277601050e-05, 1.59090355746098622e-06
 1.02092773844904025e+03, 1.74131133252209997e-04,-2.34520384039680646e-01,-1.99626465565139569e+02,-6.18434420462027568e+00, 4.92396015061597692e-01, 1.95784997930093718e-05, 1.59167782423978377e-06
 1.02094129476089790e+03, 1.74132493929913374e-04,-2.71287990151958203e-01,-1.88770254403872400e+02,-3.54784737166907904e+00, 4.92397056189314342e-01, 1.95892586022881040e-05, 1.59259107401591853e-06
 1.02095485107275556e+03, 1.74134142504147368e-04,-3.10287314349355692e-01,-1.76552815595168994e+02,-1.06764491134833017e+00, 4.92398097280866309e-01, 1.96019201101574759e-05, 1.59366327944526952e-06
