"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 2.02044391802918312e+03, 1.16505823904818146e-04, 3.54005183617743135e-01,-3.38985472894413320e+01, 2.03281497472778392e-04, 2.36492713067647308e-06
 2.02046018082610317e+03, 1.16505647709826363e-04, 3.54006037404178964e-01,-3.01673634784288716e+01, 2.03280736097229955e-04, 2.36492249010386494e-06
 2.02047644362302321e+03, 1.16505550058023784e-04, 3.54006891179516947e-01,-2.56396671932228024e+01, 2.03280293148451496e-04, 2.36491408647548159e-06
 2.02048611059450036e+03, 1.16505539726218494e-04, 3.54007398677842977e-01,-2.24983647629632486e+01, 2.03280223291981929e-04, 2.36490654883009868e-06
 2.02049577756597751e+03, 1.16505575101352876e-04, 3.54007906172886078e-01,-1.89821808817523880e+01, 2.03280338738166740e-04, 2.36489584268728080e-06
 2.02050000000000000e+03, 1.16505607485148079e-04, 3.54008127840563291e-01,-1.73253487754078783e+01, 2.03280457809934268e-04, 2.36489019450601178e-06
 2.02050116535522170e+03, 1.16505618801687934e-04, 3.54008189018804931e-01,-1.69559609707742496e+01, 2.03280500317101488e-04, 2.36488855422319974e-06
 2.02050233071044340e+03, 1.16505631003583664e-04, 3.54008250197004881e-01,-1.65805049829760947e+01, 2.03280546413637093e-04, 2.36488683845318371e-06
 2.02050581053141809e+03, 1.16505672829652165e-04, 3.54008432878562596e-01,-1.54237105088304478e+01, 2.03280705914481727e-04, 2.36488129570515834e-06
 2.02050929035239278e+03, 1.16505722071979747e-04, 3.54008615559815776e-01,-1.42200587901470250e+01, 2.03280895482018119e-04, 2.36487522778120073e-06
 2.02051277017336747e+03, 1.16505779704450117e-04, 3.54008798240747102e-01,-1.29669219453369227e+01, 2.03281119064555667e-04, 2.36486863156032355e-06
 2.02051624999434216e+03, 1.16505846394040545e-04, 3.54008980921353966e-01,-1.16648009291144756e+01, 2.03281379366170511e-04, 2.36486151601568891e-06
 2.02051972981531685e+03, 1.16505922728822329e-04, 3.54009163601637589e-01,-1.03155544317845091e+01, 2.03281678771055076e-04, 2.36485389052965926e-06
 2.02052522572603652e+03, 1.16506064139063187e-04, 3.54009452120000789e-01,-8.09440984312141509e+00, 2.03282236169323785e-04, 2.36484084400333364e-06
 2.02053072163675620e+03, 1.16506232989343299e-04, 3.54009740637565185e-01,-5.77394225559471064e+00, 2.03282904814753988e-04, 2.36482664045295031e-06
 2.02053621754747587e+03, 1.16506431567110714e-04, 3.54010029154325223e-01,-3.37047047979185255e+00, 2.03283693981512513e-04, 2.36481140211199074e-06
 2.02054171345819555e+03, 1.16506661858780007e-04, 3.54010317670260310e-01,-9.02452565589211164e-01, 2.03284611723464798e-04, 2.36479528889783635e-06
 2.02054720936891522e+03, 1.16506925397696378e-04, 3.54010606185331034e-01, 1.61070374601290323e+00, 2.03285664257803238e-04, 2.36477851171689764e-06
 2.02055270527963489e+03, 1.16507223281890360e-04, 3.54010894699477052e-01, 4.14906531721654837e+00, 2.03286856037027591e-04, 2.36476135242550170e-06
 2.02055820119035457e+03, 1.16507556153781043e-04, 3.54011183212615155e-01, 6.69259521718415407e+00, 2.03288189666650504e-04, 2.36474415462596229e-06
 2.02056369710107424e+03, 1.16507924122061468e-04, 3.54011471724640980e-01, 9.22178740821723864e+00, 2.03289665588489053e-04, 2.36472728226048599e-06
 2.02057233099038444e+03, 1.16508571397735473e-04, 3.54011924964697466e-01, 1.31235586774686706e+01, 2.03292264814752745e-04, 2.36470231084711946e-06
 2.02058096487969465e+03, 1.16509299039515744e-04, 3.54012378201196298e-01, 1.68844408609374064e+01, 2.03295189880465285e-04, 2.36467997748534024e-06
 2.02058959876900485e+03, 1.16510099950383196e-04, 3.54012831433640873e-01, 2.04553017231856309e+01, 2.03298412018005790e-04, 2.36466068209668107e-06
 2.02059823265831506e+03, 1.16510965254112284e-04, 3.54013284661565897e-01, 2.38018368304282042e+01, 2.03301895246093672e-04, 2.36464442935595956e-06
 2.02060686654762526e+03, 1.16511885452127523e-04, 3.54013737884549928e-01, 2.69042013054485807e+01, 2.03305601059661142e-04, 2.36463101986115485e-06
 2.02061550043693546e+03, 1.16512851304558340e-04, 3.54014191102218601e-01, 2.97548550844570308e+01, 2.03309492001714070e-04, 2.36462009918494789e-06
 2.02062863781426267e+03, 1.16514389908666934e-04, 3.54014880709987712e-01, 3.36150022726927844e+01, 2.03315692124231517e-04, 2.36460712320470615e-06
 2.02064177519158989e+03, 1.16515990085608840e-04, 3.54015570303696125e-01, 3.69303758353027902e+01, 2.03322141971173698e-04, 2.36459649946392872e-06
 2.02065491256891710e+03, 1.16517633094220870e-04, 3.54016259882367346e-01, 3.97593227855247875e+01, 2.03328765565471682e-04, 2.36458700261275364e-06
 2.02066804994624431e+03, 1.16519305411892256e-04, 3.54016949444907914e-01, 4.21654805164821411e+01, 2.03335508085387826e-04, 2.36457814670845826e-06
 2.02068118732357152e+03, 1.16520996763807807e-04, 3.54017638990088535e-01, 4.42121362260533957e+01, 2.03342327875019851e-04, 2.36456955086280138e-06
 2.02069432470089873e+03, 1.16522699162356435e-04, 3.54018328516558844e-01, 4.59536984084385054e+01, 2.03349192550186428e-04, 2.36456070662367815e-06
 2.02070746207822594e+03, 1.16524406801121500e-04, 3.54019018022824761e-01, 4.74390291674237190e+01, 2.03356078569176822e-04, 2.36455135587034755e-06
 2.02072059945555316e+03, 1.16526115810240048e-04, 3.54019707507238601e-01, 4.87074872578377338e+01, 2.03362970241368051e-04, 2.36454152262610689e-06
 2.02074062319090217e+03, 1.16528716546331906e-04, 3.54020758359893883e-01, 5.03055511186676867e+01, 2.03373457945844459e-04, 2.36452597321546196e-06
 2.02076064692625118e+03, 1.16531305387569887e-04, 3.54021809150857125e-01, 5.15765213787830632e+01, 2.03383897641639581e-04, 2.36451005948214274e-06
 2.02078067066160020e+03, 1.16533877472612261e-04, 3.54022859872994589e-01, 5.25870822790765402e+01, 2.03394269613018107e-04, 2.36449316026494782e-06
 2.02080069439694921e+03, 1.16536430256345658e-04, 3.54023910518714902e-01, 5.33994577997784887e+01, 2.03404563535322349e-04, 2.36447562091696531e-06
 2.02082071813229823e+03, 1.16538962628386292e-04, 3.54024961080103895e-01, 5.40454885914154914e+01, 2.03414774901266866e-04, 2.36445794236868346e-06
 2.02084074186764724e+03, 1.16541474229360311e-04, 3.54026011549109343e-01, 5.45601471473045194e+01, 2.03424902248831429e-04, 2.36443981662577289e-06
 2.02086076560299625e+03, 1.16543965356952659e-04, 3.54027061917479458e-01, 5.49724940504794191e+01, 2.03434946780569584e-04, 2.36442130133275377e-06
 2.02088078933834527e+03, 1.16546436983562703e-04, 3.54028112176783316e-01, 5.53045633423077376e+01, 2.03444912435477108e-04, 2.36440268284950201e-06
 2.02090081307369428e+03, 1.16548890202450569e-04, 3.54029162318497237e-01, 5.55709416557830878e+01, 2.03454803643067587e-04, 2.36438419661839972e-06
 2.02093785061471635e+03, 1.16553383259456690e-04, 3.54031104407796338e-01, 5.59299369315592259e+01, 2.03472918812390490e-04, 2.36434997269491724e-06
 2.02097488815573843e+03, 1.16557824749943784e-04, 3.54033046010959918e-01, 5.61480515672038436e+01, 2.03490825522574905e-04, 2.36431614958381830e-06
 2.02101192569676050e+03, 1.16562222791589539e-04, 3.54034987073155449e-01, 5.62546569345164329e+01, 2.03508556679411068e-04, 2.36428249809975825e-06
 2.02104896323778257e+03, 1.16566587477445294e-04, 3.54036927539509438e-01, 5.62771952403280054e+01, 2.03526153205983181e-04, 2.36424875153818703e-06
 2.02108600077880465e+03, 1.16570929820645572e-04, 3.54038867354956821e-01, 5.62391159454124860e+01, 2.03543659763415463e-04, 2.36421518259627262e-06
 2.02112303831982672e+03, 1.16575259217384863e-04, 3.54040806464209989e-01, 5.61568668434263074e+01, 2.03561114460178502e-04, 2.36418200500073227e-06
 2.02116007586084879e+03, 1.16579582798966702e-04, 3.54042744811838617e-01, 5.60407601575524055e+01, 2.03578546222419883e-04, 2.36414921737935733e-06
 2.02119711340187087e+03, 1.16583906502274603e-04, 3.54044682342327888e-01, 5.58976149835643739e+01, 2.03595979134921624e-04, 2.36411679559196082e-06
 2.02123415094289294e+03, 1.16588235786484591e-04, 3.54046619000118135e-01, 5.57326802761321574e+01, 2.03613435347842713e-04, 2.36408475273701365e-06
 2.02127118848391501e+03, 1.16592575589282059e-04, 3.54048554729612386e-01, 5.55502866750789082e+01, 2.03630934898756989e-04, 2.36405308623239304e-06
 2.02130822602493708e+03, 1.16596930261012827e-04, 3.54050489475138896e-01, 5.53538726045082541e+01, 2.03648495445139273e-04, 2.36402176507923719e-06
 2.02134526356595916e+03, 1.16601303695704209e-04, 3.54052423180899134e-01, 5.51460130382689897e+01, 2.03666132795557751e-04, 2.36399075557371762e-06
 2.02141235714295408e+03, 1.16609285127577887e-04, 3.54055923263606409e-01, 5.47463591427230583e+01, 2.03698323816353275e-04, 2.36393530137273513e-06
 2.02147945071994900e+03, 1.16617357565744400e-04, 3.54059419416011711e-01, 5.43233902430533178e+01, 2.03730886422552604e-04, 2.36388061723960553e-06
 2.02154654429694392e+03, 1.16625536679443293e-04, 3.54062911300825400e-01, 5.38821312906752325e+01, 2.03763884291634201e-04, 2.36382642366769358e-06
 2.02161363787393884e+03, 1.16633836407342833e-04, 3.54066398576836583e-01, 5.34262554141570263e+01, 2.03797374095816147e-04, 2.36377260490317923e-06
 2.02168073145093376e+03, 1.16642268908567328e-04, 3.54069880898166212e-01, 5.29587240245422208e+01, 2.03831405301529447e-04, 2.36371896596148149e-06
 2.02174782502792868e+03, 1.16650845364807672e-04, 3.54073357913346598e-01, 5.24816828821775943e+01, 2.03866023423237501e-04, 2.36366527097201428e-06
 2.02186724085845549e+03, 1.16666500319652106e-04, 3.54079532196457880e-01, 5.16136388384859615e+01, 2.03929228997268893e-04, 2.36356900490322503e-06
 2.02198665668898229e+03, 1.16682702605883689e-04, 3.54085686450340387e-01, 5.07262499808403859e+01, 2.03994665815618662e-04, 2.36347127720046792e-06
 2.02210607251950910e+03, 1.16699503300923441e-04, 3.54091818501335143e-01, 4.98240364542701570e+01, 2.04062542266294204e-04, 2.36337126774671519e-06
 2.02222548835003590e+03, 1.16716950261102403e-04, 3.54097926065492119e-01, 4.89110828083110079e+01, 2.04133053807437813e-04, 2.36326833130619213e-06
 2.02234490418056271e+03, 1.16735087814230970e-04, 3.54104006733841237e-01, 4.79911505217277323e+01, 2.04206381720231639e-04, 2.36316204371998282e-06
 2.02255200507526729e+03, 1.16768306055548693e-04, 3.54114480945470878e-01, 4.63878509294143697e+01, 2.04340743390310937e-04, 2.36296825476509808e-06
 2.02275910596997187e+03, 1.16803929135416419e-04, 3.54124852066558804e-01, 4.47851997921502587e+01, 2.04484919721753566e-04, 2.36276139812814550e-06
