"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 2.02060698054486738e+03, 1.14902009528459217e-04, 3.55119033586306032e-01, 2.68659692446904579e+01, 2.03446587395778586e-04, 2.37202700894972218e-06
 2.02061561442668631e+03, 1.14902959467328116e-04, 3.55119487526902144e-01, 2.97148851964741496e+01, 2.03450490620815444e-04, 2.37201609870965655e-06
 2.02062876356383731e+03, 1.14904474062780862e-04, 3.55120178853565283e-01, 3.35763517203512478e+01, 2.03456715837206729e-04, 2.37200312840684922e-06
 2.02064191270098831e+03, 1.14906049157940916e-04, 3.55120870166145020e-01, 3.68928766441665630e+01, 2.03463191330895761e-04, 2.37199251387302856e-06
 2.02065506183813932e+03, 1.14907666252862209e-04, 3.55121561463654700e-01, 3.97227914933572421e+01, 2.03469840604077299e-04, 2.37198302822841108e-06
 2.02066821097529032e+03, 1.14909312056308711e-04, 3.55122252744990596e-01, 4.21297461190262652e+01, 2.03476608696318489e-04, 2.37197418531586215e-06
 2.02068136011244133e+03, 1.14910976501058856e-04, 3.55122944008913755e-01, 4.41770515037171663e+01, 2.03483453977776286e-04, 2.37196560278386489e-06
 2.02069450924959233e+03, 1.14912651780488902e-04, 3.55123635254064318e-01, 4.59191362945073678e+01, 2.03490344165587270e-04, 2.37195676937627077e-06
 2.02070765838674333e+03, 1.14914332246229638e-04, 3.55124326478938934e-01, 4.74048845046387797e+01, 2.03497255901207417e-04, 2.37194742576661192e-06
 2.02072080752389434e+03, 1.14916014164540684e-04, 3.55125017681880539e-01, 4.86736678734335371e+01, 2.03504173743420145e-04, 2.37193759632753166e-06
 2.02074084229037135e+03, 1.14918573137025090e-04, 3.55126070791392967e-01, 5.02716066258687917e+01, 2.03514699074294265e-04, 2.37192205341072200e-06
 2.02076087705684836e+03, 1.14921120972460625e-04, 3.55127123839015235e-01, 5.15425030311172279e+01, 2.03525178572064742e-04, 2.37190614134445425e-06
 2.02078091182332537e+03, 1.14923653020653933e-04, 3.55128176817587404e-01, 5.25530108364598263e+01, 2.03535593000411249e-04, 2.37188923794712506e-06
 2.02080094658980238e+03, 1.14926166884823198e-04, 3.55129229719490347e-01, 5.33653435712743232e+01, 2.03545932442006572e-04, 2.37187168949327790e-06
 2.02082098135627939e+03, 1.14928661548557425e-04, 3.55130282536781194e-01, 5.40113335123063862e+01, 2.03556192688358325e-04, 2.37185399847821691e-06
 2.02084101612275640e+03, 1.14931136703660153e-04, 3.55131335261377801e-01, 5.45259518346387466e+01, 2.03566372460111658e-04, 2.37183585725141531e-06
 2.02086105088923341e+03, 1.14933592669746090e-04, 3.55132387884996792e-01, 5.49382583709104324e+01, 2.03576473074775741e-04, 2.37181732381321574e-06
 2.02088108565571042e+03, 1.14936030417248566e-04, 3.55133440399173606e-01, 5.52702856950498571e+01, 2.03586498542160773e-04, 2.37179868489130671e-06
 2.02090112042218743e+03, 1.14938451014530698e-04, 3.55134492795349643e-01, 5.55366178541560558e+01, 2.03596453277545659e-04, 2.37178017678654800e-06
 2.02093820391907389e+03, 1.14942889671856298e-04, 3.55136440395242337e-01, 5.58914723722754587e+01, 2.03614706849023234e-04, 2.37174598356749527e-06
 2.02097528741596034e+03, 1.14947280577033391e-04, 3.55138387506476194e-01, 5.61054606033728689e+01, 2.03632763581483529e-04, 2.37171190418878763e-06
 2.02101237091284679e+03, 1.14951632824012868e-04, 3.55140334073790420e-01, 5.62107217207242726e+01, 2.03650661078655783e-04, 2.37167788279540005e-06
 2.02104945440973324e+03, 1.14955956321979505e-04, 3.55142280041749303e-01, 5.62337641445780108e+01, 2.03668440322765122e-04, 2.37164404922644187e-06
 2.02108653790661970e+03, 1.14960260417435904e-04, 3.55144225354763365e-01, 5.61963725873515898e+01, 2.03686139974056205e-04, 2.37161050933371847e-06
 2.02112362140350615e+03, 1.14964553285332879e-04, 3.55146169957083369e-01, 5.61143066940833180e+01, 2.03703793851072536e-04, 2.37157728567532111e-06
 2.02116070490039260e+03, 1.14968842093535488e-04, 3.55148113792815523e-01, 5.59980242644807831e+01, 2.03721431610244882e-04, 2.37154439901749450e-06
 2.02119778839727906e+03, 1.14973133127136863e-04, 3.55150056805964509e-01, 5.58546496603437959e+01, 2.03739079259509934e-04, 2.37151188797812580e-06
 2.02123487189416551e+03, 1.14977431757685343e-04, 3.55151998940468783e-01, 5.56895550781714306e+01, 2.03756759030311916e-04, 2.37147976913003635e-06
