"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 2.05873043963196736e+01, 2.10504319548670079e-04,-3.78453846631265520e+01, 5.18535833681655345e-01, 1.14871052021542434e-04, 2.77135836579428006e-06
 2.06005315514405929e+01, 2.10504697215365333e-04,-3.61883086175788122e+01, 5.18536081615750266e-01, 1.14872549341350181e-04, 2.77135204427130375e-06
 2.06137587065615122e+01, 2.10505129530904467e-04,-3.43778888993746463e+01, 5.18536329551726349e-01, 1.14874326764125549e-04, 2.77134438202639471e-06
 2.06269858616824315e+01, 2.10505625559528377e-04,-3.23888898797052533e+01, 5.18536577490561257e-01, 1.14876430747997956e-04, 2.77133502749421085e-06
 2.06402130168033509e+01, 2.10506195536017750e-04,-3.01921647115503120e+01, 5.18536825433322912e-01, 1.14878913750865628e-04, 2.77132399777951697e-06
 2.06534401719242702e+01, 2.10506854343852669e-04,-2.77569309869442016e+01, 5.18537073381446389e-01, 1.14881852057515676e-04, 2.77130930518829524e-06
 2.06666673270451895e+01, 2.10507620990088286e-04,-2.50581762731435873e+01, 5.18537321336526413e-01, 1.14885343088662876e-04, 2.77129051885333165e-06
 2.06731743021545284e+01, 2.10508040907439800e-04,-2.36356760158968626e+01, 5.18537443318506153e-01, 1.14887279701335511e-04, 2.77128098106573228e-06
 2.06796812772638674e+01, 2.10508492851245964e-04,-2.21506576353005649e+01, 5.18537565302700787e-01, 1.14889380465673361e-04, 2.77127010861554226e-06
 2.06861882523732064e+01, 2.10508979855228488e-04,-2.06061469748855401e+01, 5.18537687289396643e-01, 1.14891660931146477e-04, 2.77125763137265827e-06
 2.06926952274825453e+01, 2.10509505349277046e-04,-1.90079163047710686e+01, 5.18537809278872275e-01, 1.14894138677915927e-04, 2.77124344749875755e-06
 2.06992022025918843e+01, 2.10510073064524742e-04,-1.73638792779726039e+01, 5.18537931271403685e-01, 1.14896832830301433e-04, 2.77122745206622050e-06
 2.07057091777012232e+01, 2.10510686921667594e-04,-1.56834356196743006e+01, 5.18538053267267651e-01, 1.14899763484366141e-04, 2.77120953226918421e-06
 2.07122161528105622e+01, 2.10511350943584419e-04,-1.39768059343481923e+01, 5.18538175266738843e-01, 1.14902951260067020e-04, 2.77118958168067445e-06
