"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 3.05521209663928630e+02, 2.63645948231152087e-04, 3.97695467444960926e-01,-6.60733449314368499e+01, 9.19477010977137418e-04, 2.12487672534365390e-06
 3.08993343936604219e+02, 2.61873603496218742e-04, 3.98872702926296785e-01,-6.65023915145478099e+01, 9.10477386441662230e-04, 2.13118562677259546e-06
 3.12465478209279809e+02, 2.60127418373980234e-04, 4.00039164172007911e-01,-6.69171918754971529e+01, 9.01583443392796075e-04, 2.13743641615143046e-06
 3.14771079939088168e+02, 2.58982150253259211e-04, 4.00807820682244742e-01,-6.71846969373154508e+01, 8.95735778123230931e-04, 2.14155527038725638e-06
 3.16318772014055014e+02, 2.58219669973464201e-04, 4.01321170676964600e-01,-6.73606904098649721e+01, 8.91836355878176338e-04, 2.14430597872877003e-06
 3.17866464089021861e+02, 2.57462216019157229e-04, 4.01832417598878444e-01,-6.75338089186757031e+01, 8.87957742922302652e-04, 2.14704535351429641e-06
 3.19414156163988707e+02, 2.56709752480969284e-04, 4.02341569549987121e-01,-6.77040484836915368e+01, 8.84099893754886675e-04, 2.14977344021234899e-06
 3.20961848238955554e+02, 2.55962243581518061e-04, 4.02848634680807560e-01,-6.78714046967697158e+01, 8.80262761161848431e-04, 2.15249028447924367e-06
 3.22509540313922400e+02, 2.55219653652782018e-04, 4.03353621184114219e-01,-6.80358850324492579e+01, 8.76446296120367285e-04, 2.15519593216856526e-06
 3.24057232388889247e+02, 2.54481947157245462e-04, 4.03856537291383821e-01,-6.81974932502415356e+01, 8.72650447926537755e-04, 2.15789042925131809e-06
 3.25604924463856094e+02, 2.53749088695877790e-04, 4.04357391269993593e-01,-6.83562294451025991e+01, 8.68875164256790425e-04, 2.16057382181177046e-06
 3.27152616538822940e+02, 2.53021043006610021e-04, 4.04856191421188893e-01,-6.85120990901766618e+01, 8.65120391181255070e-04, 2.16324615607186866e-06
 3.28700308613789787e+02, 2.52297774986814211e-04, 4.05352946077900789e-01,-6.86651036624635509e+01, 8.61386073300428779e-04, 2.16590747834163306e-06
 3.30248000688756633e+02, 2.51579249660314975e-04, 4.05847663602240116e-01,-6.88152571401263913e+01, 8.57672153598342782e-04, 2.16855783507151109e-06
 3.31275730171603868e+02, 2.51104723308226288e-04, 4.06175054449484874e-01,-6.89133960588757617e+01, 8.55217203534055625e-04, 2.17031174244464002e-06
 3.31967395110072061e+02, 2.50786529275013432e-04, 4.06394887063327936e-01,-6.89787408529056023e+01, 8.53570055387050308e-04, 2.17148942352189908e-06
 3.32447441218751976e+02, 2.50566236931022734e-04, 4.06547223494103993e-01,-6.90237630269491547e+01, 8.52429242188514178e-04, 2.17230551019686848e-06
 3.32927487327431891e+02, 2.50346392770864367e-04, 4.06699365900827392e-01,-6.90685130823035536e+01, 8.51290377550180236e-04, 2.17312055278196727e-06
 3.33407533436111805e+02, 2.50126995766896711e-04, 4.06851314535294162e-01,-6.91129897151816266e+01, 8.50153459649199647e-04, 2.17393455266743870e-06
 3.33887579544791720e+02, 2.49908044891037034e-04, 4.07003069649497673e-01,-6.91571951686775890e+01, 8.49018486640268116e-04, 2.17474751124955855e-06
 3.34367625653471634e+02, 2.49689539115146555e-04, 4.07154631495619146e-01,-6.92011331012702868e+01, 8.47885456657660082e-04, 2.17555942992744229e-06
 3.34847671762151549e+02, 2.49471477414032051e-04, 4.07306000326021989e-01,-6.92448021311447235e+01, 8.46754367830729543e-04, 2.17637031009332875e-06
 3.35327717870831464e+02, 2.49253858762881722e-04, 4.07457176393247522e-01,-6.92882024714685514e+01, 8.45625218270790787e-04, 2.17718015314660657e-06
 3.35637624318564008e+02, 2.49113604150854370e-04, 4.07554669825184179e-01,-6.93160785930713672e+01, 8.44897295141503629e-04, 2.17770241849208846e-06
 3.35853141027661877e+02, 2.49016176037943732e-04, 4.07622421938049651e-01,-6.93353982045376398e+01, 8.44391554890378654e-04, 2.17806536062771756e-06
 3.36068657736759747e+02, 2.48918836793817877e-04, 4.07690135305041224e-01,-6.93546635831497298e+01, 8.43886204710564435e-04, 2.17842809431507193e-06
 3.36284174445857616e+02, 2.48821586326185610e-04, 4.07757809949053918e-01,-6.93738750534671027e+01, 8.43381244428365929e-04, 2.17879061968093165e-06
 3.36499691154955485e+02, 2.48724424542864594e-04, 4.07825445892989358e-01,-6.93930326709066065e+01, 8.42876673869844472e-04, 2.17915293685180363e-06
 3.36715207864053355e+02, 2.48627351351748168e-04, 4.07893043159755497e-01,-6.94121365227127143e+01, 8.42372492860650815e-04, 2.17951504595412067e-06
 3.37071829911947475e+02, 2.48466915732943009e-04, 4.08004813520845944e-01,-6.94436301963548175e+01, 8.41539064373822551e-04, 2.18011378221976261e-06
 3.37428451959841595e+02, 2.48306722022744602e-04, 4.08116478145310990e-01,-6.94749769767800984e+01, 8.40706701251190671e-04, 2.18071194968523840e-06
 3.37785074007735716e+02, 2.48146769804995931e-04, 4.08228037137058353e-01,-6.95061770670947681e+01, 8.39875402694400088e-04, 2.18130954892371705e-06
 3.38602231964608166e+02, 2.47781166301981170e-04, 4.08483263824170384e-01,-6.95771166574033373e+01, 8.37974588764276601e-04, 2.18267673845074306e-06
 3.43809275356698720e+02, 2.45480783663428435e-04, 4.10096751813107618e-01,-7.00114593800776532e+01, 8.25992302283224279e-04, 2.19131954180090071e-06
 3.49016318748789274e+02, 2.43230270128660150e-04, 4.11688164904762621e-01,-7.04157507945389938e+01, 8.14233544018081921e-04, 2.19984364813911122e-06
 3.54223362140879829e+02, 2.41028395451614201e-04, 4.13257793260121076e-01,-7.07910379696316454e+01, 8.02695706829132955e-04, 2.20825065326989406e-06
 3.59430405532970383e+02, 2.38873957503734410e-04, 4.14805956174632340e-01,-7.11385184569430038e+01, 7.91376081535091931e-04, 2.21654230584527823e-06
 3.64637448925060937e+02, 2.36765743882648433e-04, 4.16332974334758688e-01,-7.14595285577263439e+01, 7.80271668742434175e-04, 2.22472035919093765e-06
 3.69844492317151492e+02, 2.34702572920902333e-04, 4.17839171803777887e-01,-7.17554801003590796e+01, 7.69379402212467698e-04, 2.23278658156028218e-06
 3.75051535709242046e+02, 2.32683288737278032e-04, 4.19324872491607992e-01,-7.20278642474021780e+01, 7.58696134251156200e-04, 2.24074273739944286e-06
 3.80258579101332600e+02, 2.30706762536263851e-04, 4.20790399134941484e-01,-7.22781668828095007e+01, 7.48218653313627844e-04, 2.24859058213735983e-06
 3.85465622493423155e+02, 2.28771891870492209e-04, 4.22236072759496261e-01,-7.25079333532171972e+01, 7.37943690732513740e-04, 2.25633185983492837e-06
 3.90672665885513709e+02, 2.26877601264124728e-04, 4.23662212285500217e-01,-7.27185919866361843e+01, 7.27867934344348191e-04, 2.26396830076570766e-06
 3.93316511998408942e+02, 2.25931085788966685e-04, 4.24378914784091565e-01,-7.28185675929422587e+01, 7.22827755675472280e-04, 2.26780588563705070e-06
 3.95960358111304174e+02, 2.24994601100172547e-04, 4.25090691577131419e-01,-7.29141742880298125e+01, 7.17837496936326973e-04, 2.27161704230328330e-06
 3.98604204224199407e+02, 2.24068032847827143e-04, 4.25797594886853259e-01,-7.30056111942990498e+01, 7.12896812801355273e-04, 2.27540205257486145e-06
 4.01248050337094639e+02, 2.23151249002394840e-04, 4.26499665759944135e-01,-7.30930707293321262e+01, 7.08005255048508838e-04, 2.27916113858560934e-06
 4.03891896449989872e+02, 2.22244134226139422e-04, 4.27196948495653761e-01,-7.31767214831395449e+01, 7.03162453408079651e-04, 2.28289453920143627e-06
 4.06535742562885105e+02, 2.21346543746609294e-04, 4.27889479219889846e-01,-7.32567321052786156e+01, 6.98367872746197987e-04, 2.28660245040357271e-06
 4.09179588675780337e+02, 2.20458364515515871e-04, 4.28577301392330856e-01,-7.33332646161366029e+01, 6.93621135696969454e-04, 2.29028510665933880e-06
 4.14399718416300232e+02, 2.18731800546820407e-04, 4.29921707409203158e-01,-7.34748232838187505e+01, 6.84387419836359422e-04, 2.29748304311337454e-06
 4.23505240216445429e+02, 2.15803937560731695e-04, 4.32224185811575012e-01,-7.36942592682476771e+01, 6.68712584683477758e-04, 2.30981012525976180e-06
 4.32610762016590627e+02, 2.12978638369491064e-04, 4.34473728086175626e-01,-7.38830392149013306e+01, 6.53571566755938656e-04, 2.32185337976090508e-06
 4.41716283816735825e+02, 2.10251334544432470e-04, 4.36671873622230922e-01,-7.40460200777975928e+01, 6.38946360109297136e-04, 2.33362110670568527e-06
 4.57525478028441455e+02, 2.05736193206953024e-04, 4.40370818608500358e-01,-7.42794154885393709e+01, 6.14726744283978534e-04, 2.35342257989841698e-06
 4.73334672240147086e+02, 2.01482120647480402e-04, 4.43927228341439162e-01,-7.44648129865631176e+01, 5.91917352315072805e-04, 2.37246022267322228e-06
 4.89143866451852716e+02, 1.97469663422364465e-04, 4.47348485912974159e-01,-7.46153014849872847e+01, 5.70430821127851395e-04, 2.39077372925527745e-06
 5.04953060663558347e+02, 1.93681062434429200e-04, 4.50641565627107388e-01,-7.47400257158364809e+01, 5.50183891813241623e-04, 2.40840056541504395e-06
 5.20762254875263920e+02, 1.90100102635708051e-04, 4.53813066876724680e-01,-7.48453837596471914e+01, 5.31097633233947606e-04, 2.42537616049441188e-06
 5.36571449086969551e+02, 1.86711957324082740e-04, 4.56869234992576145e-01,-7.49359269638231780e+01, 5.13097456471939576e-04, 2.44173402684384750e-06
 5.52380643298675182e+02, 1.83503069870530133e-04, 4.59815975582877901e-01,-7.50149373640568911e+01, 4.96113173134644708e-04, 2.45750584181720774e-06
 5.68189837510380812e+02, 1.80461034398911920e-04, 4.62658867525379214e-01,-7.50848169540049639e+01, 4.80078918448399359e-04, 2.47272152107364537e-06
 5.93317307071560322e+02, 1.75941986452976583e-04, 4.66976291583735104e-01,-7.51810248229463696e+01, 4.56399971926903507e-04, 2.49582861886127299e-06
 6.18444776632739831e+02, 1.71775781504573309e-04, 4.71064117845203523e-01,-7.52633937595961413e+01, 4.34742608652624075e-04, 2.51770631718411827e-06
 6.43572246193919341e+02, 1.67925853760520074e-04, 4.74940235202798544e-01,-7.53353630234382337e+01, 4.14899187874335866e-04, 2.53845047897926290e-06
 6.68699715755098850e+02, 1.64361332919472718e-04, 4.78620972271467882e-01,-7.53990427893869395e+01, 3.96690327307890262e-04, 2.55814857713762808e-06
 6.93827185316278360e+02, 1.61054631069415928e-04, 4.82121113485701025e-01,-7.54558681896299532e+01, 3.79953684849183642e-04, 2.57687980306020324e-06
 7.18954654877457870e+02, 1.57981899761964984e-04, 4.85454092771305135e-01,-7.55068581256758762e+01, 3.64546906428285555e-04, 2.59471610451820659e-06
 7.44082124438637379e+02, 1.55121673511491432e-04, 4.88632149045106323e-01,-7.55528649700054018e+01, 3.50341218799590640e-04, 2.61172302575776150e-06
 7.69209593999816889e+02, 1.52455227508121056e-04, 4.91666441496318773e-01,-7.55945259351053807e+01, 3.37223342659472784e-04, 2.62796032308118455e-06
 7.94337063560996398e+02, 1.49965669648808306e-04, 4.94567153288007988e-01,-7.56324466014271906e+01, 3.25091064285059923e-04, 2.64348252439221723e-06
 8.19464533122175908e+02, 1.47638166040352920e-04, 4.97343587862055736e-01,-7.56670136953597563e+01, 3.13854238414500457e-04, 2.65833944307863564e-06
 8.44592002683355418e+02, 1.45459272239380281e-04, 5.00004253782127872e-01,-7.56987091839044126e+01, 3.03431450760297905e-04, 2.67257663614710209e-06
 8.69719472244534927e+02, 1.43416944549707191e-04, 5.02556880132392636e-01,-7.57277869950892750e+01, 2.93749926451452605e-04, 2.68623548531508999e-06
 8.94846941805714437e+02, 1.41500891923446826e-04, 5.05008780517879785e-01,-7.57545386568856429e+01, 2.84746897682805098e-04, 2.69935514324533331e-06
 9.19974411366893946e+02, 1.39700846561737168e-04, 5.07366365568024613e-01,-7.57790811102573230e+01, 2.76361519250818049e-04, 2.71196993345002620e-06
 9.45101880928073456e+02, 1.38008493100169838e-04, 5.09635702931190648e-01,-7.58018149755124853e+01, 2.68543481491463881e-04, 2.72411233875374113e-06
 9.70229350489252965e+02, 1.36415474731693193e-04, 5.11822314506198639e-01,-7.58228184310147668e+01, 2.61243790534004176e-04, 2.73581192147147174e-06
 9.95356820050432475e+02, 1.34915196700776860e-04, 5.13931431955506612e-01,-7.58422977059417889e+01, 2.54422676085481678e-04, 2.74709668624156869e-06
 1.02000000000000000e+03, 1.33527046650662375e-04, 5.15929079469169549e-01,-7.58598283335986281e+01, 2.48158470603912506e-04, 2.75778486678841576e-06
 1.02000087272260134e+03, 1.33526998787346010e-04, 5.15929141809142844e-01,-7.57812858689270143e+01, 2.48158256098048372e-04, 2.75778519790355214e-06
 1.02000174544520269e+03, 1.33526950929959472e-04, 5.15929205490329612e-01,-7.57027453585835559e+01, 2.48158041491138655e-04, 2.75778553396125579e-06
 1.02000388192675723e+03, 1.33526833810455029e-04, 5.15929365290134445e-01,-7.55104807883066229e+01, 2.48157515917936887e-04, 2.75778636984073619e-06
 1.02000601840831177e+03, 1.33526716758975599e-04, 5.15929528882483224e-01,-7.53182263214287104e+01, 2.48156990282594506e-04, 2.75778721713917746e-06
 1.02000815488986632e+03, 1.33526599800078225e-04, 5.15929695210802119e-01,-7.51259826054246673e+01, 2.48156464792146964e-04, 2.75778807105764749e-06
 1.02001287199183810e+03, 1.33526342013555384e-04, 5.15930066817847366e-01,-7.47015688562375857e+01, 2.48155306097642145e-04, 2.75778995950804336e-06
 1.02001758909380987e+03, 1.33526084912234845e-04, 5.15930441853184707e-01,-7.42772057465631548e+01, 2.48154150066713826e-04, 2.75779184482200666e-06
 1.02002637128459310e+03, 1.33525608341950687e-04, 5.15931142208178595e-01,-7.34872635055164096e+01, 2.48152006729444603e-04, 2.75779533236688988e-06
 1.02003515347537632e+03, 1.33525134692652437e-04, 5.15931842633477911e-01,-7.26974758884463910e+01, 2.48149876122002989e-04, 2.75779879359331720e-06
 1.02004393566615954e+03, 1.33524664095243739e-04, 5.15932542510691095e-01,-7.19078288336632312e+01, 2.48147758873326911e-04, 2.75780223677254418e-06
 1.02005271785694276e+03, 1.33524196594205424e-04, 5.15933242244924428e-01,-7.11183078310599797e+01, 2.48145655138815664e-04, 2.75780566747104942e-06
 1.02006150004772599e+03, 1.33523732197623416e-04, 5.15933942075506247e-01,-7.03288983366125962e+01, 2.48143564930939958e-04, 2.75780908655283492e-06
 1.02007028223850921e+03, 1.33523270910497298e-04, 5.15934641979261088e-01,-6.95395854964182263e+01, 2.48141488273566824e-04, 2.75781249277440970e-06
 1.02007906442929243e+03, 1.33522812744301858e-04, 5.15935341885152110e-01,-6.87503536286736363e+01, 2.48139425223314815e-04, 2.75781588491398381e-06
 1.02010357845456474e+03, 1.33521550531715292e-04, 5.15937295504337645e-01,-6.65476046318485146e+01, 2.48133739299788154e-04, 2.75782527197160732e-06
 1.02013151903620610e+03, 1.33520142352813818e-04, 5.15939522111173443e-01,-6.40368223737654603e+01, 2.48127391431913742e-04, 2.75783580227910768e-06
 1.02015945961784746e+03, 1.33518767518417099e-04, 5.15941748570935999e-01,-6.15245129026003070e+01, 2.48121188949362143e-04, 2.75784610826704710e-06
 1.02018740019948882e+03, 1.33517427375031648e-04, 5.15943974945477168e-01,-5.90076455841797056e+01, 2.48115137710793431e-04, 2.75785613374922383e-06
 1.02021534078113018e+03, 1.33516123889800708e-04, 5.15946201279995464e-01,-5.64795967438944402e+01, 2.48109246281116044e-04, 2.75786579511637556e-06
 1.02026545609116749e+03, 1.33513888294482818e-04, 5.15950194342788881e-01,-5.18589183641678417e+01, 2.48099125511132463e-04, 2.75788175610765555e-06
 1.02031557140120481e+03, 1.33511813574399259e-04, 5.15954187156817512e-01,-4.69036973716883878e+01, 2.48089705978933898e-04, 2.75789471142916605e-06
 1.02036568671124212e+03, 1.33509972690834723e-04, 5.15958179737795564e-01,-4.09497147812099627e+01, 2.48081305613707232e-04, 2.75790145249873815e-06
 1.02039436178756694e+03, 1.33509076930248845e-04, 5.15960464120700735e-01,-3.65667792337381030e+01, 2.48077185749296346e-04, 2.75790047723280809e-06
 1.02042303686389175e+03, 1.33508367098992328e-04, 5.15962748430411122e-01,-3.08149967811365357e+01, 2.48073876163769271e-04, 2.75789168352745578e-06
 1.02044092122421830e+03, 1.33508065465455847e-04, 5.15964173097268608e-01,-2.61959130690714481e+01, 2.48072426826872626e-04, 2.75787907057986053e-06
 1.02045880558454485e+03, 1.33507927968235613e-04, 5.15965597739923121e-01,-2.05437900931290400e+01, 2.48071692773554116e-04, 2.75785687868091576e-06
 1.02047102863046018e+03, 1.33507964851217200e-04, 5.15966571397419638e-01,-1.60098390193013067e+01, 2.48071761333189624e-04, 2.75783352087213914e-06
 1.02048325167637552e+03, 1.33508144685754354e-04, 5.15967545045452725e-01,-1.09344979297546931e+01, 2.48072452854063282e-04, 2.75780095134765646e-06
 1.02049547472229085e+03, 1.33508506236227183e-04, 5.15968518684864708e-01,-5.38742904808580736e+00, 2.48073936267732581e-04, 2.75775856621180898e-06
 1.02050000000000000e+03, 1.33508693872112555e-04, 5.15968879148447246e-01,-3.23863043159785446e+00, 2.48074719835045666e-04, 2.75774069716836178e-06
 1.02050000633847969e+03, 1.33508694158055021e-04, 5.15968879653341705e-01,-3.23616036502271687e+00, 2.48074721033347215e-04, 2.75774067106992312e-06
 1.02050061759576136e+03, 1.33508722326542990e-04, 5.15968928343298217e-01,-2.99711079532826874e+00, 2.48074839178470295e-04, 2.75773810460204394e-06
 1.02050210978563291e+03, 1.33508793472194914e-04, 5.15969047204232534e-01,-2.41033872770084079e+00, 2.48075137969460671e-04, 2.75773166227424868e-06
 1.02050360197550447e+03, 1.33508867826977634e-04, 5.15969166065062823e-01,-1.81950229220919968e+00, 2.48075450745553511e-04, 2.75772501075414071e-06
