"environment.time","Ca_Concentrations.Ca_i","membrane.V","SR_Ca_Concentrations.Ca_sr","SR_Fluxes.J_serca","SR_Fluxes.J_SRleak"
 3.02011274963276765e+03, 2.10484517673409848e-04,-6.77251180037128506e+01, 5.18473863754585262e-01, 1.14879138044934678e-04, 2.77109446893243491e-06
 3.02013702732996262e+03, 2.10484074402991973e-04,-6.65122876808108003e+01, 5.18474319157460783e-01, 1.14876060874842293e-04, 2.77109591774960546e-06
 3.02016130502715760e+03, 2.10483672467014091e-04,-6.52985055997534829e+01, 5.18474774516890724e-01, 1.14873195636302063e-04, 2.77109728884523124e-06
 3.02018558272435257e+03, 2.10483310482514289e-04,-6.40829373258676753e+01, 5.18475229843976426e-01, 1.14870535221083642e-04, 2.77109857401308512e-06
 3.02020986042154755e+03, 2.10482987312724451e-04,-6.28643694667352619e+01, 5.18475685141692177e-01, 1.14868073797216058e-04, 2.77109976308246556e-06
 3.02023413811874252e+03, 2.10482702092804638e-04,-6.16410718639222495e+01, 5.18476140411416986e-01, 1.14865806929327738e-04, 2.77110084362757287e-06
 3.02025841581593750e+03, 2.10482454254214900e-04,-6.04106264054945470e+01, 5.18476595654582373e-01, 1.14863731700639654e-04, 2.77110180046348308e-06
 3.02028269351313247e+03, 2.10482243557586624e-04,-5.91697196909656142e+01, 5.18477050872685141e-01, 1.14861846881413369e-04, 2.77110261495574876e-06
 3.02030697121032745e+03, 2.10482070139238013e-04,-5.79138960787270491e+01, 5.18477506067196114e-01, 1.14860153167515504e-04, 2.77110326410649196e-06
 3.02033124890752242e+03, 2.10481934575472668e-04,-5.66372660899470546e+01, 5.18477961239548812e-01, 1.14858653509985781e-04, 2.77110371933043567e-06
 3.02035552660471740e+03, 2.10481837969315891e-04,-5.53321620954724693e+01, 5.18478416391156771e-01, 1.14857353559557433e-04, 2.77110394478491657e-06
 3.02037980430191237e+03, 2.10481782065818213e-04,-5.39887280506379241e+01, 5.18478871523436080e-01, 1.14856262257586781e-04, 2.77110389504573668e-06
 3.02040408199910735e+03, 2.10481769404601709e-04,-5.25944219317406194e+01, 5.18479326637830806e-01, 1.14855392617861898e-04, 2.77110351180371077e-06
 3.02042835969630232e+03, 2.10481803522463321e-04,-5.11333970838285765e+01, 5.18479781735844969e-01, 1.14854762764961824e-04, 2.77110271906196241e-06
 3.02045263739349730e+03, 2.10481889225573647e-04,-4.95857095039728080e+01, 5.18480236819081064e-01, 1.14854397329313204e-04, 2.77110141598080251e-06
 3.02047691509069227e+03, 2.10482032961903587e-04,-4.79262683577318782e+01, 5.18480691889289358e-01, 1.14854329355934596e-04, 2.77109946592969838e-06
 3.02050119278788725e+03, 2.10482243343193288e-04,-4.61234029850185863e+01, 5.18481146948430949e-01, 1.14854602979631796e-04, 2.77109667923714122e-06
 3.02052547048508222e+03, 2.10482531897725932e-04,-4.41368693388955364e+01, 5.18481601998760477e-01, 1.14855277283131444e-04, 2.77109278512719725e-06
 3.02054974818227720e+03, 2.10482914189233762e-04,-4.19151473298273913e+01, 5.18482057042935818e-01, 1.14856432031768026e-04, 2.77108738451426928e-06
 3.02057402587947217e+03, 2.10483411524112717e-04,-3.93922086233165629e+01, 5.18482512084167957e-01, 1.14858176423457078e-04, 2.77107986812412998e-06
