"environment.time","calcium.Ca_i","calcium.Ca_sr","membrane.V","ryr.J_serca","ryr.J_SRleak"
 1.02053259561632774e+03, 1.33307663481512423e-04, 5.16090816978086009e-01, 1.00840681936189061e+01, 2.48443310412412455e-04, 2.75822052852786844e-06
 1.02054146665841824e+03, 1.33308631706177715e-04, 5.16091525058711365e-01, 1.36631279918819999e+01, 2.48447469348193558e-04, 2.75818106717614320e-06
 1.02055033770050875e+03, 1.33309721636564084e-04, 5.16092233130626021e-01, 1.71060888189436859e+01, 2.48452159464959113e-04, 2.75814668361044134e-06
 1.02055920874259925e+03, 1.33310916576340931e-04, 5.16092941192479282e-01, 2.03706011576303894e+01, 2.48457307905861286e-04, 2.75811761236337570e-06
 1.02056807978468976e+03, 1.33312198299818230e-04, 5.16093649242983510e-01, 2.34278203613744900e+01, 2.48462835138270680e-04, 2.75809350721860540e-06
 1.02057695082678026e+03, 1.33313549199362531e-04, 5.16094357280943994e-01, 2.62613961840057044e+01, 2.48468664325163138e-04, 2.75807372954577700e-06
 1.02058582186887077e+03, 1.33314953558004033e-04, 5.16095065305266498e-01, 2.88656218736802970e+01, 2.48474726879022406e-04, 2.75805748534053408e-06
 1.02059469291096127e+03, 1.33316398131581599e-04, 5.16095773314947714e-01, 3.12431359502436727e+01, 2.48480965002657243e-04, 2.75804393214668135e-06
 1.02060356395305178e+03, 1.33317872281971383e-04, 5.16096481309054278e-01, 3.34026147774462387e+01, 2.48487332270971677e-04, 2.75803227682820667e-06
 1.02061243499514228e+03, 1.33319367831292432e-04, 5.16097189286696456e-01, 3.53567033245222291e+01, 2.48493792995047415e-04, 2.75802184305757901e-06
 1.02062620577813709e+03, 1.33321719557375726e-04, 5.16098288266836569e-01, 3.80192382364320665e+01, 2.48503953841277354e-04, 2.75800672500820165e-06
 1.02063997656113190e+03, 1.33324095206853400e-04, 5.16099387201882975e-01, 4.02811704292784185e+01, 2.48514219256979298e-04, 2.75799176595732192e-06
 1.02065374734412671e+03, 1.33326486473859152e-04, 5.16100486088353017e-01, 4.21995590375276208e+01, 2.48524552994358930e-04, 2.75797638677104371e-06
 1.02066751812712153e+03, 1.33328889424297309e-04, 5.16101584922569634e-01, 4.38272289212074995e+01, 2.48534937885325517e-04, 2.75796034625423529e-06
 1.02068128891011634e+03, 1.33331302433500323e-04, 5.16102683700642495e-01, 4.52104853013822847e+01, 2.48545366841088078e-04, 2.75794346335816714e-06
 1.02069505969311115e+03, 1.33333725236349293e-04, 5.16103782418451340e-01, 4.63884048447006592e+01, 2.48555838706763350e-04, 2.75792563052339680e-06
 1.02071681390656204e+03, 1.33337574049882988e-04, 5.16105517969921768e-01, 4.79079005233278110e+01, 2.48572475341473937e-04, 2.75789566692329434e-06
 1.02073856812001293e+03, 1.33341454077479647e-04, 5.16107253341787309e-01, 4.90915093370979250e+01, 2.48589248642576107e-04, 2.75786313988025793e-06
 1.02076032233346382e+03, 1.33345372376435884e-04, 5.16108988514467293e-01, 5.00215785615910065e+01, 2.48606189428254019e-04, 2.75782870364992258e-06
 1.02078207654691471e+03, 1.33349332339504224e-04, 5.16110723466984500e-01, 5.07449842528516939e+01, 2.48623312522978912e-04, 2.75779404474392879e-06
 1.02080383076036560e+03, 1.33353336446056814e-04, 5.16112458177819811e-01, 5.13120873336258043e+01, 2.48640628765547662e-04, 2.75775734602523369e-06
 1.02082558497381649e+03, 1.33357388159468127e-04, 5.16114192624020918e-01, 5.17390129966890342e+01, 2.48658153291805373e-04, 2.75772000264712619e-06
 1.02084733918726738e+03, 1.33361493257531201e-04, 5.16115926781628764e-01, 5.20532835030328869e+01, 2.48675911343305034e-04, 2.75768093149918558e-06
 1.02086909340071827e+03, 1.33365659644171162e-04, 5.16117660625856067e-01, 5.22780725036019973e+01, 2.48693937446614393e-04, 2.75764011502805120e-06
 1.02089084761416916e+03, 1.33369895186134953e-04, 5.16119394131117182e-01, 5.24344536467287909e+01, 2.48712265969867441e-04, 2.75759811629055561e-06
 1.02091260182762005e+03, 1.33374203647514149e-04, 5.16121127270826929e-01, 5.25332566170968889e+01, 2.48730913373072825e-04, 2.75755609693575674e-06
 1.02093435604107094e+03, 1.33378585749020057e-04, 5.16122860017643958e-01, 5.25859209369220153e+01, 2.48749882830738404e-04, 2.75751332730723116e-06
 1.02096949723433465e+03, 1.33385821830762566e-04, 5.16125658148227084e-01, 5.25764862323742221e+01, 2.48781213802588754e-04, 2.75744342325777979e-06
 1.02100463842759837e+03, 1.33393263712808171e-04, 5.16128455052291657e-01, 5.24816972335671181e+01, 2.48813444917866998e-04, 2.75737071128567056e-06
 1.02103977962086208e+03, 1.33400922954071314e-04, 5.16131250598251712e-01, 5.23140092060247142e+01, 2.48846626786282214e-04, 2.75729695459882436e-06
 1.02107492081412579e+03, 1.33408809417905348e-04, 5.16134044648114521e-01, 5.20880930957804438e+01, 2.48880802626898472e-04, 2.75722147685553888e-06
 1.02111006200738950e+03, 1.33416935373228387e-04, 5.16136837057024844e-01, 5.18172241922528869e+01, 2.48916026177184186e-04, 2.75714368827336158e-06
 1.02114520320065321e+03, 1.33425311561275996e-04, 5.16139627672100643e-01, 5.15084958861537743e+01, 2.48952344518527243e-04, 2.75706442106147367e-06
 1.02118034439391693e+03, 1.33433949230950320e-04, 5.16142416333667642e-01, 5.11721689548286989e+01, 2.48989806964723204e-04, 2.75698293459613264e-06
 1.02121212093768713e+03, 1.33441992904494394e-04, 5.16144936168836055e-01, 5.08457013776294744e+01, 2.49024702234178121e-04, 2.75690789413571317e-06
 1.02124389748145734e+03, 1.33450263855009745e-04, 5.16147454138915385e-01, 5.05003305711462858e+01, 2.49060592161400431e-04, 2.75683139388808426e-06
 1.02127567402522754e+03, 1.33458768452558106e-04, 5.16149970107427913e-01, 5.01386877452329216e+01, 2.49097504736042231e-04, 2.75675318562300155e-06
 1.02132975447100478e+03, 1.33473800990261803e-04, 5.16154247017737267e-01, 4.94918430176458415e+01, 2.49162771333665109e-04, 2.75661597631859105e-06
 1.02138383491678201e+03, 1.33489569943051449e-04, 5.16158516966498504e-01, 4.88126413298773940e+01, 2.49231262078509163e-04, 2.75647343475005379e-06
 1.02143791536255924e+03, 1.33506113458513884e-04, 5.16162779150776130e-01, 4.81072770161550451e+01, 2.49303144663440876e-04, 2.75632521956860250e-06
 1.02149199580833647e+03, 1.33523470491489276e-04, 5.16167032699312744e-01, 4.73802483621743136e+01, 2.49378590429103798e-04, 2.75617094484968715e-06
 1.02154607625411370e+03, 1.33541681285944910e-04, 5.16171276667565015e-01, 4.66351199029927983e+01, 2.49457776480360824e-04, 2.75601025661083897e-06
 1.02160015669989093e+03, 1.33560787241466204e-04, 5.16175510033536566e-01, 4.58749448152484831e+01, 2.49540885114970655e-04, 2.75584280163609049e-06
 1.02165423714566816e+03, 1.33580830745998907e-04, 5.16179731691506216e-01, 4.51023890596263968e+01, 2.49628103105369243e-04, 2.75566821438985648e-06
 1.02170831759144539e+03, 1.33601855123358744e-04, 5.16183940444101985e-01, 4.43197636943401037e+01, 2.49719621482677305e-04, 2.75548614184242397e-06
 1.02180533198594014e+03, 1.33642168196389520e-04, 5.16191453952807633e-01, 4.28968667817086953e+01, 2.49895188250443912e-04, 2.75513973514862626e-06
 1.02190234638043489e+03, 1.33686036614250796e-04, 5.16198913275844107e-01, 4.14578269388297187e+01, 2.50086355561588314e-04, 2.75476642512325086e-06
 1.02199936077492964e+03, 1.33733720166861070e-04, 5.16206308732234054e-01, 4.00109219717905589e+01, 2.50294273514760400e-04, 2.75436451966157126e-06
 1.02209637516942439e+03, 1.33785476526975357e-04, 5.16213629158400300e-01, 3.85632934098118056e+01, 2.50520085497660879e-04, 2.75393269464000308e-06
 1.02219338956391914e+03, 1.33841559199645189e-04, 5.16220861703008072e-01, 3.71211993680290817e+01, 2.50764919478825218e-04, 2.75346961655447569e-06
 1.02235472566800024e+03, 1.33945067772565994e-04, 5.16232652267232250e-01, 3.47493058829344648e+01, 2.51217161876463979e-04, 2.75262753337875623e-06
 1.02251606177208134e+03, 1.34062298052556165e-04, 5.16244074213746074e-01, 3.24284283816945305e+01, 2.51729881725358919e-04, 2.75169286547545114e-06
 1.02267739787616244e+03, 1.34194244575918786e-04, 5.16255027223663010e-01, 3.01757644804747542e+01, 2.52307579787271479e-04, 2.75066324352854173e-06
 1.02283873398024355e+03, 1.34341777574683956e-04, 5.16265388050052398e-01, 2.80046590016614516e+01, 2.52954242928330939e-04, 2.74953876308014181e-06
 1.02300007008432465e+03, 1.34505615758999251e-04, 5.16275007335310065e-01, 2.59251502829719342e+01, 2.53673225835212071e-04, 2.74832112522477574e-06
 1.02316140618840575e+03, 1.34686326981972956e-04, 5.16283706582452595e-01, 2.39445205834101458e+01, 2.54467254002588089e-04, 2.74701280496343771e-06
 1.02341490041086672e+03, 1.35005252053469783e-04, 5.16294989900933476e-01, 2.10430214620536340e+01, 2.55871056149879848e-04, 2.74478378587864370e-06
 1.02366839463332769e+03, 1.35367626485904258e-04, 5.16302475954951601e-01, 1.84066845727156547e+01, 2.57469837734366277e-04, 2.74236071438064919e-06
 1.02392188885578867e+03, 1.35773384103996577e-04, 5.16304954391542226e-01, 1.60352627303618469e+01, 2.59264632311616088e-04, 2.73976759181519496e-06
 1.02431017684827475e+03, 1.36476640111766150e-04, 5.16295633332120030e-01, 1.28956124443474689e+01, 2.62386702897746767e-04, 2.73552357642513926e-06
 1.02469846484076083e+03, 1.37273268891977408e-04, 5.16264780272588153e-01, 1.03019963815838409e+01, 2.65940475576356933e-04, 2.73101622582787272e-06
 1.02508675283324692e+03, 1.38155321265568857e-04, 5.16204940317594452e-01, 8.18314687076484937e+00, 2.69896426228592831e-04, 2.72630974442369926e-06
 1.02547504082573300e+03, 1.39114272116741056e-04, 5.16107712978316258e-01, 6.46363599057805960e+00, 2.74222255517576896e-04, 2.72143130850356910e-06
 1.02586332881821909e+03, 1.40142895323651400e-04, 5.15964023573455943e-01, 5.07275579812180943e+00, 2.78891125990050122e-04, 2.71636044214950451e-06
 1.02625161681070517e+03, 1.41236225020441476e-04, 5.15764364553115251e-01, 3.94757287583896543e+00, 2.83886042015961306e-04, 2.71104857087148570e-06
 1.02663990480319126e+03, 1.42391206778050343e-04, 5.15499009061351932e-01, 3.03389724188087806e+00, 2.89198418274006148e-04, 2.70543828387717210e-06
 1.02702819279567734e+03, 1.43607127095273293e-04, 5.15158205630333099e-01, 2.28666906376055090e+00, 2.94830233519591679e-04, 2.69943436792500803e-06
 1.02741648078816343e+03, 1.44887635083485052e-04, 5.14732197450545548e-01, 1.66997365934953335e+00, 3.00803706402548638e-04, 2.69288240300484873e-06
 1.02780476878064951e+03, 1.46240596272450424e-04, 5.14210985583201663e-01, 1.15591973226454536e+00, 3.07161241356626331e-04, 2.68564201664995179e-06
 1.02819305677313559e+03, 1.47674256254027420e-04, 5.13584159803948670e-01, 7.22476096295272319e-01, 3.13948017124820588e-04, 2.67764533536631021e-06
 1.02858134476562168e+03, 1.49197490542714550e-04, 5.12841029538646631e-01, 3.51666718298958958e-01, 3.21213240437689062e-04, 2.66876041908205151e-06
 1.02896963275810776e+03, 1.50827422155238797e-04, 5.11970437542517365e-01, 2.91930425631180650e-02, 3.29046637496621837e-04, 2.65868600024847594e-06
 1.02935792075059385e+03, 1.52584679587542939e-04, 5.10960122518497206e-01,-2.55808819169300983e-01, 3.37557120769722884e-04, 2.64735512421774052e-06
 1.02974620874307993e+03, 1.54485228674391430e-04, 5.09796364972627813e-01,-5.12408611189711483e-01, 3.46833963539802366e-04, 2.63472342057147851e-06
 1.03013449673556602e+03, 1.56548472805717869e-04, 5.08464560786960673e-01,-7.48084582943173371e-01, 3.56985495586493052e-04, 2.62052284979759410e-06
 1.03052278472805210e+03, 1.58810016133962716e-04, 5.06948704002123773e-01,-9.68240632096935561e-01, 3.68202532677665902e-04, 2.60432220643266197e-06
 1.03091107272053819e+03, 1.61305086757706747e-04, 5.05230302308842472e-01,-1.17724154010447779e+00, 3.80679415917281605e-04, 2.58619487640667572e-06
 1.03129936071302427e+03, 1.64042168013737836e-04, 5.03289650132754840e-01,-1.38114878545391417e+00, 3.94481933348510532e-04, 2.56652153269359175e-06
 1.03155273405327853e+03, 1.65976993729469939e-04, 5.01894217000373177e-01,-1.51369182903919031e+00, 4.04306419686521268e-04, 2.55196275840275537e-06
 1.03171953560388579e+03, 1.67334329997487988e-04, 5.00917110984730019e-01,-1.60055415363668563e+00, 4.11229041640511774e-04, 2.54165125143054646e-06
 1.03188633715449305e+03, 1.68754547187783166e-04, 4.99891396784349740e-01,-1.68760241149244683e+00, 4.18498509550516476e-04, 2.53140301748695231e-06
 1.03205313870510031e+03, 1.70232969370543341e-04, 4.98815423555116655e-01,-1.77533883633144729e+00, 4.26093551404355879e-04, 2.52056083913565655e-06
 1.03221994025570757e+03, 1.71779755039274263e-04, 4.97687869179127274e-01,-1.86367869960780719e+00, 4.34068046606004665e-04, 2.50895703842796408e-06
 1.03238674180631483e+03, 1.73402445421993144e-04, 4.96507199656164022e-01,-1.95250013087741325e+00, 4.42463069754292114e-04, 2.49708881817926486e-06
 1.03255354335692209e+03, 1.75096902914393011e-04, 4.95271713092905075e-01,-2.04252261388154865e+00, 4.51260051206865665e-04, 2.48490526610535519e-06
 1.03272034490752935e+03, 1.76868104617322239e-04, 4.93980207172733832e-01,-2.13425400644489782e+00, 4.60486814953963710e-04, 2.47184419425553142e-06
 1.03288714645813661e+03, 1.78725078243996481e-04, 4.92631645186346778e-01,-2.22733944805536588e+00, 4.70192183000151952e-04, 2.45848502050237834e-06
 1.03305394800874387e+03, 1.80662986331518439e-04, 4.91224708445723801e-01,-2.32184142473506094e+00, 4.80353315286575751e-04, 2.44500343264072584e-06
 1.03322074955935113e+03, 1.82678331118520760e-04, 4.89758621844309461e-01,-2.41804306262221180e+00, 4.90953562231676065e-04, 2.43086396341985065e-06
 1.03338755110995839e+03, 1.84792430574379484e-04, 4.88233340967943130e-01,-2.51560655987062809e+00, 5.02105122037133631e-04, 2.41568991328652049e-06
 1.03355435266056566e+03, 1.87002104159707494e-04, 4.86648266762939152e-01,-2.61524456822987705e+00, 5.13792727042822000e-04, 2.40110575175564612e-06
 1.03365914870727124e+03, 1.88427651353692815e-04, 4.85621580558966592e-01,-2.67917791623295942e+00, 5.21349282167386514e-04, 2.39185445258485833e-06
 1.03376394475397683e+03, 1.89884209955123464e-04, 4.84571406112596914e-01,-2.74402390124463835e+00, 5.29082183988628966e-04, 2.38204962237449235e-06
 1.03386874080068242e+03, 1.91379859078453948e-04, 4.83498147921094190e-01,-2.80972193807714721e+00, 5.37033646871481747e-04, 2.37212708140577749e-06
 1.03397353684738800e+03, 1.92915370343099278e-04, 4.82402081385964188e-01,-2.87628466240509040e+00, 5.45207532708607396e-04, 2.36222217907390797e-06
 1.03407833289409359e+03, 1.94487640651168017e-04, 4.81283482439870847e-01,-2.94374550006222568e+00, 5.53587157333467351e-04, 2.35222617356140589e-06
 1.03418312894079918e+03, 1.96095241579333197e-04, 4.80142689028286940e-01,-3.01212910007128842e+00, 5.62164463646315981e-04, 2.34213631326379856e-06
 1.03428792498750477e+03, 1.97737881239157541e-04, 4.78980122417617504e-01,-3.08144820726966628e+00, 5.70937234396414264e-04, 2.33200314878095279e-06
