"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.02124242273651066e+03, 1.11016001284893973e-01, 8.16779090527586277e+02, 1.11013870826793273e-01, 1.17398413027034929e-08, 2.11419350184787296e-02,-1.20213102216641960e+01, 2.75678836574281005e+00, 1.69564987359338892e-01, 1.70344322881016305e+04
 1.02125716582392863e+03, 1.11017051979693956e-01, 8.16780176115168160e+02, 1.11014932629791896e-01, 1.57059270376201693e-08, 2.11423164077472435e-02,-1.00136430207354650e+01, 2.83444553307474978e+00, 1.76073963181370807e-01, 1.70345580015557753e+04
 1.02127190891134660e+03, 1.11018160208146213e-01, 8.16781261677570228e+02, 1.11016148858211636e-01, 2.22252277194363061e-08, 2.11427186841991431e-02,-7.94059575080587443e+00, 2.91465612305274435e+00, 1.82941172689105758e-01, 1.70346878498600927e+04
 1.02128665199876457e+03, 1.11019329043868908e-01, 8.16782347214796005e+02, 1.11017641766166533e-01, 3.33794823086535108e-08, 2.11431429640506693e-02,-5.81623928598090512e+00, 2.99688214749812243e+00, 1.90137503337493491e-01, 1.70348209768056513e+04
 1.02130139508618254e+03, 1.11020561239484325e-01, 8.16783432726839806e+02, 1.11019656940737940e-01, 5.38936108423599732e-08, 2.11435902470635435e-02,-3.65687608437071088e+00, 3.08049966343569404e+00, 1.97623012048586261e-01, 1.70349563886112628e+04
 1.02131613817360051e+03, 1.11021859167234768e-01, 8.16784518213675369e+02, 1.11022720762288488e-01, 9.44178720907674197e-08, 2.11440613949879196e-02,-1.48100085114856506e+00, 3.16480013867550047e+00, 2.05345620250155958e-01, 1.70350929563054851e+04
 1.02133088126101848e+03, 1.11023224717100133e-01, 8.16785603675229709e+02, 1.11027973848607270e-01, 1.78446869711960002e-07, 2.11445570945763758e-02, 6.91436544230790817e-01, 3.24901863433722315e+00, 2.13242307936690745e-01, 1.70352294609551536e+04
 1.02134562434843644e+03, 1.11024659228474043e-01, 8.16786689111328769e+02, 1.11037811843819376e-01, 3.56369309408012636e-07, 2.11450778327766827e-02, 2.84003388819896907e+00, 3.33237221641903192e+00, 2.21241680192662910e-01, 1.70353646552870414e+04
 1.02136036743585441e+03, 1.11026163462808053e-01, 8.16787774521590222e+02, 1.11057003723052911e-01, 7.31375933435865730e-07, 2.11456238867938143e-02, 4.94496839708235925e+00, 3.41409946234043238e+00, 2.29267264630432649e-01, 1.70354973271395138e+04
 1.02137511052327238e+03, 1.11027737631974890e-01, 8.16788859905230311e+02, 1.11094435036880948e-01, 1.50117385530465832e-06, 2.11461953343765781e-02, 6.98796557712455257e+00, 3.49349756414678936e+00, 2.37241281639605645e-01, 1.70356263590832132e+04
 1.02138985361069035e+03, 1.11029381498568891e-01, 8.16789945260745981e+02, 1.11165496518024196e-01, 3.01505654133048467e-06, 2.11467920902183790e-02, 8.95311913259346426e+00, 3.56995376749493509e+00, 2.45088540616115291e-01, 1.70357507789104056e+04
 1.02140459669810832e+03, 1.11031094557762333e-01, 8.16791030585444446e+02, 1.11294931629412092e-01, 5.83808656309270576e-06, 2.11474139719659456e-02, 1.08274388724582806e+01, 3.64296643668661080e+00, 2.52739847553695385e-01, 1.70358697934121701e+04
 1.02141933978552629e+03, 1.11032876299623745e-01, 8.16792115874817227e+02, 1.11519755731175688e-01, 1.08069442719579612e-05, 2.11480607954423333e-02, 1.26011378731507175e+01, 3.71215619555638732e+00, 2.60134744100865789e-01, 1.70359828061232583e+04
 1.02143408287294426e+03, 1.11034726543100565e-01, 8.16793201121793118e+02, 1.11891731121241345e-01, 1.90610460490274479e-05, 2.11487324958935588e-02, 1.42676491603716684e+01, 3.77726675244287158e+00, 2.67223294606988071e-01, 1.70360894184325589e+04
 1.02144882596036223e+03, 1.11036645819888008e-01, 8.16794286315939303e+02, 1.12478880494808947e-01, 3.20394428016735182e-05, 2.11494292673562422e-02, 1.58234296403605939e+01, 3.83815759688068914e+00, 2.73966930073542614e-01, 1.70361894176064707e+04
 1.02146356904778020e+03, 1.11038635779639988e-01, 8.16795371442701821e+02, 1.13365678058522851e-01, 5.14445856168628478e-05, 2.11501517097864369e-02, 1.72676088806674564e+01, 3.89479074255351376e+00, 2.80338419121924254e-01, 1.70362827552676172e+04
 1.02147831213519817e+03, 1.11040699584041475e-01, 8.16796456482765961e+02, 1.14651841978639660e-01, 7.91826390373750609e-05, 2.11509009721599014e-02, 1.86015507756510878e+01, 3.94721409826154002e+00, 2.86321152880653906e-01, 1.70363695205119257e+04
 1.02149305522261614e+03, 1.11042842260332161e-01, 8.16797541411593670e+02, 1.16449957636297757e-01, 1.17293473122522364e-04, 2.11516788808675908e-02, 1.98283843601889664e+01, 3.99554360787851159e+00, 2.91907950461962162e-01, 1.70364499111230070e+04
 1.02150779831003410e+03, 1.11045070992341968e-01, 8.16798626199152295e+02, 1.18882356475096193e-01, 1.67882274844157663e-04, 2.11524880454414498e-02, 2.09525494632308344e+01, 4.03994590775695350e+00, 2.97099600032784128e-01, 1.70365242056917450e+04
 1.02152254139745207e+03, 1.11047395359378173e-01, 8.16799710809873318e+02, 1.22078891448910404e-01, 2.33040430149993131e-04, 2.11533319453643259e-02, 2.19793546501360701e+01, 4.08062140966467535e+00, 3.01903163078427794e-01, 1.70365927365258685e+04
 1.02153728448487004e+03, 1.11049827426237979e-01, 8.16800795202567883e+02, 1.26170356619875024e-01, 3.14852104792331402e-04, 2.11542149628456515e-02, 2.29147629488360174e+01, 4.11779608861371216e+00, 3.06331113844718339e-01, 1.70366558763881367e+04
