"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.05471374399996193e+03, 3.47206280229057251e-01, 2.16360407635898497e+02, 1.62945386727097685e+00, 3.45068723005009375e+01, 1.46399050694774879e-01,-8.30626901933580655e+01, 9.73834076301594714e-03,-7.31501578629272925e-02, 1.70382577302733043e+04
 1.05519277179481469e+03, 3.45113346307202140e-01, 2.16247550842761740e+02, 1.56750154736502845e+00, 3.28965383304104790e+01, 1.45207212086717552e-01,-8.30889205951959582e+01, 8.70250743449305086e-03,-7.25226463965245594e-02, 1.70382611904035584e+04
 1.05567179958966744e+03, 3.43032375019899527e-01, 2.16194712198071898e+02, 1.50785343510113390e+00, 3.13466738568487600e+01, 1.44020100446272059e-01,-8.31115687381099093e+01, 7.80815041885769053e-03,-7.18890932049505993e-02, 1.70382646020161628e+04
 1.05615082738452020e+03, 3.40965419741350528e-01, 2.16199462657388096e+02, 1.45051066118908034e+00, 2.98567720211039962e+01, 1.42838985267862428e-01,-8.31310049499953152e+01, 7.04064219512326884e-03,-7.12512740552072449e-02, 1.70382679636734611e+04
 1.05662985517937295e+03, 3.38914381035587853e-01, 2.16259420269304854e+02, 1.39539099787642140e+00, 2.84261935811015505e+01, 1.41665054963165005e-01,-8.31475590664277888e+01, 6.38695475595844712e-03,-7.06107913605150406e-02, 1.70382712741867435e+04
 1.05710888297422571e+03, 3.36880938059082313e-01, 2.16372251932722662e+02, 1.34236871616396858e+00, 2.70541092101493952e+01, 1.40499376072415777e-01,-8.31615219526501477e+01, 5.83559942527757045e-03,-6.99690573328798499e-02, 1.70382745325915748e+04
 1.05758791076907846e+03, 3.34866529508802246e-01, 2.16535674582883161e+02, 1.29134257057063762e+00, 2.57394119999581044e+01, 1.39342880668349628e-01,-8.31731658368894955e+01, 5.37582389242256559e-03,-6.93273427728533370e-02, 1.70382777381245141e+04
 1.05806693856393122e+03, 3.32872532682776334e-01, 2.16747468008156659e+02, 1.24242104319274604e+00, 2.44809061844918787e+01, 1.38196467767544545e-01,-8.31827437559589384e+01, 4.99763406395039092e-03,-6.86868363794526648e-02, 1.70382808902065444e+04
 1.05854596635878397e+03, 3.30900458099967432e-01, 2.17005474773842792e+02, 1.19579038317244191e+00, 2.32773558453641556e+01, 1.37061114662329342e-01,-8.31904679256531239e+01, 4.69264808086721722e-03,-6.80486546065937475e-02, 1.70382839884259556e+04
 1.05902499415363673e+03, 3.28951882859235933e-01, 2.17307596781008840e+02, 1.15147491112986566e+00, 2.21273666663630308e+01, 1.35937838439334741e-01,-8.31965355293144881e+01, 4.45307797252195593e-03,-6.74138882505099374e-02, 1.70382870325298172e+04
 1.05950402194848948e+03, 3.27028240435244255e-01, 2.17651803153165247e+02, 1.10931277886499724e+00, 2.10294951317995285e+01, 1.34827574245844711e-01,-8.32011270015635347e+01, 4.27179739321286670e-03,-6.67835286865717387e-02, 1.70382900224107798e+04
 1.05998304974334224e+03, 3.25130468467625500e-01, 2.18036129726181429e+02, 1.06884003507438563e+00, 1.99821688583117876e+01, 1.33730970605814209e-01,-8.32044118645409156e+01, 4.14211114840505514e-03,-6.61583661647376919e-02, 1.70382929580905620e+04
 1.06046207753819499e+03, 3.23258655250196647e-01, 2.18458677420165060e+02, 1.02932523893905015e+00, 1.89836439881443297e+01, 1.32648182781204577e-01,-8.32065326656656197e+01, 4.05838937535119796e-03,-6.55388312426707920e-02, 1.70382958396893628e+04
 1.06094110533304774e+03, 3.21412298756599712e-01, 2.18917623926031325e+02, 9.90573355447888715e-01, 1.80321582249776853e+01, 1.31579020071432906e-01,-8.32076084019989395e+01, 4.01593228513207490e-03,-6.49250913357046350e-02, 1.70382986673931082e+04
 1.06128743102961084e+03, 3.20094699658118875e-01, 2.19270943579897931e+02, 9.65784665357763639e-01, 1.73724338750913354e+01, 1.30815402760176475e-01,-8.32078133041459722e+01, 4.00785461875564908e-03,-6.44856688875102418e-02, 1.70383006783655474e+04
 1.06163375672617394e+03, 3.18791839304132685e-01, 2.19641698283428326e+02, 9.40875912944150294e-01, 1.67358471752194120e+01, 1.30059823916312406e-01,-8.32075762534525154e+01, 4.01722676456799360e-03,-6.40500422151802362e-02, 1.70383026614657138e+04
 1.06198008242273704e+03, 3.17503773820009827e-01, 2.20029296118333548e+02, 9.16747861750721649e-01, 1.61216560498810537e+01, 1.29312351170077749e-01,-8.32069322719267603e+01, 4.04266558395467972e-03,-6.36183268013388870e-02, 1.70383046168477304e+04
 1.06232640811930014e+03, 3.16230630965891268e-01, 2.20433145057189023e+02, 8.93474447754071033e-01, 1.55291909724651074e+01, 1.28573092608708833e-01,-8.32059152574155689e+01, 4.08283236115361201e-03,-6.31906581855675303e-02, 1.70383065446832115e+04
 1.06291447830313700e+03, 3.14103368600285260e-01, 2.21154073778023132e+02, 8.55756879070476040e-01, 1.45710412225421102e+01, 1.27336943840896971e-01,-8.32034434101959874e+01, 4.18044671920080307e-03,-6.24741579685861234e-02, 1.70383097557881229e+04
 1.06350254848697386e+03, 3.12019887348904013e-01, 2.21917367052850580e+02, 8.20230418582332810e-01, 1.36704667973531251e+01, 1.26125165022241886e-01,-8.32001304780096547e+01, 4.31126616457452004e-03,-6.17702126934429677e-02, 1.70383128890957669e+04
 1.06409061867081073e+03, 3.09980419549398090e-01, 2.22720533922664941e+02, 7.86765633959894850e-01, 1.28243933283198022e+01, 1.24938034994460712e-01,-8.31960961299866852e+01, 4.47056481717104069e-03,-6.10792213652505411e-02, 1.70383159456843678e+04
