"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 6.89479867274994405e+01, 2.94789686352047442e-01, 2.30615505152680527e+02, 5.75800251438862931e-01, 7.55603011654719747e+00, 1.16073969412335762e-01,-8.31469917979295019e+01, 6.43096802911175946e-03,-5.58924897324986417e-02, 1.70378094948413636e+04
 6.93007511842082096e+01, 2.93799130595522151e-01, 2.31257020818504941e+02, 5.64225544805840307e-01, 7.27119129405677089e+00, 1.15495085890561316e-01,-8.31428471958725055e+01, 6.59458036726295882e-03,-5.55519685811964037e-02, 1.70378109472313263e+04
 6.96535156409169787e+01, 2.92822993451281322e-01, 2.31906117271472539e+02, 5.53060211636066001e-01, 6.99712274857325411e+00, 1.14924577770193700e-01,-8.31386754573417477e+01, 6.75926156282721791e-03,-5.52162292675852026e-02, 1.70378123768362530e+04
 7.00062800976257478e+01, 2.91861111168015441e-01, 2.32562523224403094e+02, 5.42301766152965437e-01, 6.73343147385351859e+00, 1.14362360837420532e-01,-8.31344824375117071e+01, 6.92478044741394114e-03,-5.48852308494421903e-02, 1.70378137839402771e+04
 7.11451329165819431e+01, 2.88849925345235015e-01, 2.34726683221791006e+02, 5.10087856181964061e-01, 5.94767343982086860e+00, 1.12602176921030944e-01,-8.31208932197357910e+01, 7.46119633127877505e-03,-5.38481632021734699e-02, 1.70378181783847322e+04
 7.22839857355381383e+01, 2.85978986823897829e-01, 2.36955092389057455e+02, 4.81446476978457827e-01, 5.25387082324423194e+00, 1.10923955119243092e-01,-8.31073010368706235e+01, 7.99770365297682549e-03,-5.28582281555134217e-02, 1.70378223520784049e+04
 7.40154727143765285e+01, 2.81870819499649206e-01, 2.40451951820267766e+02, 4.43845664577743548e-01, 4.35273962559086591e+00, 1.08522979914203427e-01,-8.30868587321023000e+01, 8.80454771147518196e-03,-5.14399517244817778e-02, 1.70378282930552487e+04
 7.57469596932149187e+01, 2.78052721131128111e-01, 2.44059617389378303e+02, 4.12321368281181655e-01, 3.60863453348868379e+00, 1.06292626685122807e-01,-8.30669585817143172e+01, 9.58993286489578933e-03,-5.01203874695110713e-02, 1.70378337742404728e+04
 7.74784466720533089e+01, 2.74500352733444308e-01, 2.47755854306975976e+02, 3.85828529290805966e-01, 2.99337897938501429e+00, 1.04219005397294645e-01,-8.30478274573032138e+01, 1.03449064379449659e-02,-4.88918485705360714e-02, 1.70378388292225136e+04
 7.92099336508916991e+01, 2.71190952711227506e-01, 2.51522940134189696e+02, 3.63593988816753144e-01, 2.48410912807083584e+00, 1.02288978536786826e-01,-8.30295727623321511e+01, 1.10652324087868632e-02,-4.77468952762137508e-02, 1.70378434883787995e+04
 8.09414206297300893e+01, 2.68104255603523023e-01, 2.55347495832204629e+02, 3.44928437144708167e-01, 2.06250934318493462e+00, 1.00490748752687500e-01,-8.30122202254231780e+01, 1.17498989403947707e-02,-4.66787375036009505e-02, 1.70378477781021211e+04
