environment.time,calcium_concentration.Cai,calcium_concentration.CaJSR,calcium_concentration.Cass,calcium_fluxes.J_rel,calcium_fluxes.J_up,membrane.V,non_inactivating_steady_state_potassium_current.i_Kss,sodium_calcium_exchange_current.i_NaCa,sodium_concentration.Nai,,,,36.64530754,0,0.53458117,0.413297478
1.54E+02,1.98E-01,6.81E+02,1.98E-01,1.47E-02,1.18E-01,-8.26E+01,2.74E-02,-2.28E-02,1.70E+04,,,,,,,
1.54E+02,1.98E-01,6.82E+02,1.98E-01,1.45E-02,1.18E-01,-8.26E+01,2.74E-02,-2.28E-02,1.70E+04,,,,,,,
1.54E+02,1.98E-01,6.83E+02,1.98E-01,1.44E-02,1.18E-01,-8.26E+01,2.75E-02,-2.27E-02,1.70E+04,,,,,,,
1.55E+02,1.97E-01,6.84E+02,1.98E-01,1.43E-02,1.17E-01,-8.26E+01,2.75E-02,-2.27E-02,1.70E+04,,,,,,,
1.55E+02,1.97E-01,6.85E+02,1.98E-01,1.42E-02,1.17E-01,-8.26E+01,2.75E-02,-2.26E-02,1.70E+04,,,,,,,
1.55E+02,1.97E-01,6.86E+02,1.98E-01,1.40E-02,1.17E-01,-8.26E+01,2.76E-02,-2.26E-02,1.70E+04,,,,,,,
1.55E+02,1.97E-01,6.86E+02,1.98E-01,1.39E-02,1.17E-01,-8.26E+01,2.76E-02,-2.25E-02,1.70E+04,,,,,,,
1.56E+02,1.97E-01,6.87E+02,1.97E-01,1.38E-02,1.17E-01,-8.26E+01,2.76E-02,-2.25E-02,1.70E+04,,,,,,,
1.56E+02,1.97E-01,6.88E+02,1.97E-01,1.36E-02,1.17E-01,-8.26E+01,2.77E-02,-2.24E-02,1.70E+04,,,,,,,
1.56E+02,1.97E-01,6.89E+02,1.97E-01,1.35E-02,1.16E-01,-8.26E+01,2.77E-02,-2.24E-02,1.70E+04,,,,,,,
1.56E+02,1.96E-01,6.90E+02,1.97E-01,1.34E-02,1.16E-01,-8.26E+01,2.77E-02,-2.23E-02,1.70E+04,,,,,,,
1.56E+02,1.96E-01,6.91E+02,1.97E-01,1.33E-02,1.16E-01,-8.26E+01,2.78E-02,-2.23E-02,1.70E+04,,,,,,,
1.57E+02,1.96E-01,6.92E+02,1.97E-01,1.32E-02,1.16E-01,-8.26E+01,2.78E-02,-2.22E-02,1.70E+04,,,,,,,
1.57E+02,1.96E-01,6.93E+02,1.97E-01,1.30E-02,1.16E-01,-8.26E+01,2.78E-02,-2.22E-02,1.70E+04,,,,,,,
1.57E+02,1.96E-01,6.94E+02,1.96E-01,1.29E-02,1.16E-01,-8.26E+01,2.79E-02,-2.21E-02,1.70E+04,,,,,,,
1.58E+02,1.96E-01,6.96E+02,1.96E-01,1.27E-02,1.15E-01,-8.26E+01,2.79E-02,-2.20E-02,1.70E+04,,,,,,,
1.58E+02,1.95E-01,6.98E+02,1.96E-01,1.25E-02,1.15E-01,-8.26E+01,2.80E-02,-2.19E-02,1.70E+04,,,,,,,
1.59E+02,1.95E-01,7.01E+02,1.95E-01,1.21E-02,1.14E-01,-8.26E+01,2.81E-02,-2.18E-02,1.70E+04,,,,,,,
1.62E+02,1.93E-01,7.13E+02,1.94E-01,1.08E-02,1.13E-01,-8.26E+01,2.85E-02,-2.12E-02,1.70E+04,,,,,,,
1.66E+02,1.90E-01,7.32E+02,1.91E-01,9.11E-03,1.10E-01,-8.26E+01,2.91E-02,-2.03E-02,1.70E+04,,,,,,,
1.71E+02,1.88E-01,7.50E+02,1.88E-01,7.67E-03,1.07E-01,-8.26E+01,2.96E-02,-1.94E-02,1.70E+04,,,,,,,
1.75E+02,1.85E-01,7.68E+02,1.86E-01,6.47E-03,1.04E-01,-8.25E+01,3.02E-02,-1.86E-02,1.70E+04,,,,,,,
1.83E+02,1.81E-01,8.00E+02,1.81E-01,4.76E-03,9.91E-02,-8.25E+01,3.11E-02,-1.71E-02,1.70E+04,,,,,,,
1.91E+02,1.77E-01,8.30E+02,1.78E-01,3.52E-03,9.46E-02,-8.25E+01,3.20E-02,-1.58E-02,1.70E+04,,,,,,,
2.00E+02,1.74E-01,8.59E+02,1.74E-01,2.61E-03,9.04E-02,-8.25E+01,3.27E-02,-1.46E-02,1.70E+04,,,,,,,
2.08E+02,1.70E-01,8.86E+02,1.71E-01,1.94E-03,8.65E-02,-8.25E+01,3.35E-02,-1.35E-02,1.70E+04,,,,,,,
2.16E+02,1.67E-01,9.12E+02,1.67E-01,1.44E-03,8.28E-02,-8.24E+01,3.41E-02,-1.24E-02,1.70E+04,,,,,,,
2.24E+02,1.65E-01,9.36E+02,1.65E-01,1.06E-03,7.94E-02,-8.24E+01,3.48E-02,-1.14E-02,1.70E+04,,,,,,,
2.32E+02,1.62E-01,9.59E+02,1.62E-01,7.84E-04,7.61E-02,-8.24E+01,3.53E-02,-1.05E-02,1.70E+04,,,,,,,
2.40E+02,1.59E-01,9.80E+02,1.59E-01,5.77E-04,7.31E-02,-8.24E+01,3.59E-02,-9.66E-03,1.70E+04,,,,,,,
2.48E+02,1.57E-01,1.00E+03,1.57E-01,4.24E-04,7.02E-02,-8.24E+01,3.63E-02,-8.87E-03,1.70E+04,,,,,,,
2.57E+02,1.55E-01,1.02E+03,1.55E-01,3.11E-04,6.76E-02,-8.24E+01,3.68E-02,-8.13E-03,1.70E+04,,,,,,,
2.70E+02,1.52E-01,1.05E+03,1.52E-01,1.88E-04,6.35E-02,-8.24E+01,3.75E-02,-7.03E-03,1.70E+04,,,,,,,
2.83E+02,1.49E-01,1.07E+03,1.49E-01,1.14E-04,5.99E-02,-8.23E+01,3.80E-02,-6.04E-03,1.70E+04,,,,,,,
2.96E+02,1.46E-01,1.09E+03,1.46E-01,6.76E-05,5.66E-02,-8.23E+01,3.86E-02,-5.15E-03,1.70E+04,,,,,,,
3.09E+02,1.44E-01,1.11E+03,1.44E-01,3.93E-05,5.36E-02,-8.23E+01,3.90E-02,-4.35E-03,1.70E+04,,,,,,,
3.23E+02,1.42E-01,1.13E+03,1.42E-01,2.25E-05,5.09E-02,-8.23E+01,3.94E-02,-3.63E-03,1.70E+04,,,,,,,
3.36E+02,1.40E-01,1.14E+03,1.40E-01,1.30E-05,4.84E-02,-8.23E+01,3.98E-02,-2.98E-03,1.70E+04,,,,,,,
3.49E+02,1.38E-01,1.15E+03,1.38E-01,7.65E-06,4.62E-02,-8.23E+01,4.01E-02,-2.40E-03,1.70E+04,,,,,,,
3.69E+02,1.35E-01,1.17E+03,1.35E-01,3.21E-06,4.31E-02,-8.23E+01,4.05E-02,-1.59E-03,1.70E+04,,,,,,,
3.90E+02,1.33E-01,1.18E+03,1.33E-01,9.84E-07,4.04E-02,-8.23E+01,4.09E-02,-9.08E-04,1.70E+04,,,,,,,
4.11E+02,1.32E-01,1.19E+03,1.32E-01,2.14E-08,3.81E-02,-8.23E+01,4.12E-02,-3.19E-04,1.70E+04,,,,,,,
4.31E+02,1.30E-01,1.20E+03,1.30E-01,-1.72E-07,3.62E-02,-8.22E+01,4.14E-02,1.85E-04,1.70E+04,,,,,,,
4.52E+02,1.29E-01,1.21E+03,1.29E-01,-8.32E-08,3.44E-02,-8.22E+01,4.16E-02,6.19E-04,1.70E+04,,,,,,,
4.72E+02,1.28E-01,1.22E+03,1.28E-01,-1.21E-08,3.30E-02,-8.22E+01,4.18E-02,9.91E-04,1.70E+04,,,,,,,
4.93E+02,1.27E-01,1.22E+03,1.27E-01,-1.06E-08,3.17E-02,-8.22E+01,4.19E-02,1.31E-03,1.70E+04,,,,,,,
5.13E+02,1.26E-01,1.23E+03,1.26E-01,-2.50E-08,3.06E-02,-8.22E+01,4.21E-02,1.59E-03,1.70E+04,,,,,,,
5.34E+02,1.25E-01,1.23E+03,1.25E-01,-2.19E-08,2.96E-02,-8.22E+01,4.22E-02,1.82E-03,1.70E+04,,,,,,,
5.54E+02,1.25E-01,1.23E+03,1.25E-01,-8.24E-09,2.88E-02,-8.22E+01,4.22E-02,2.03E-03,1.70E+04,,,,,,,
5.75E+02,1.24E-01,1.24E+03,1.24E-01,6.36E-10,2.81E-02,-8.22E+01,4.23E-02,2.20E-03,1.70E+04,,,,,,,
5.95E+02,1.24E-01,1.24E+03,1.24E-01,1.54E-09,2.74E-02,-8.22E+01,4.24E-02,2.35E-03,1.70E+04,,,,,,,
6.20E+02,1.23E-01,1.24E+03,1.23E-01,-1.23E-09,2.68E-02,-8.22E+01,4.24E-02,2.50E-03,1.70E+04,,,,,,,
6.44E+02,1.23E-01,1.24E+03,1.23E-01,-2.25E-09,2.62E-02,-8.22E+01,4.24E-02,2.63E-03,1.70E+04,,,,,,,
6.69E+02,1.23E-01,1.24E+03,1.23E-01,-1.06E-09,2.58E-02,-8.22E+01,4.25E-02,2.74E-03,1.70E+04,,,,,,,
6.93E+02,1.22E-01,1.25E+03,1.22E-01,1.36E-10,2.54E-02,-8.22E+01,4.25E-02,2.82E-03,1.70E+04,,,,,,,
7.18E+02,1.22E-01,1.25E+03,1.22E-01,3.44E-10,2.51E-02,-8.22E+01,4.25E-02,2.89E-03,1.70E+04,,,,,,,
7.39E+02,1.22E-01,1.25E+03,1.22E-01,8.34E-11,2.48E-02,-8.22E+01,4.25E-02,2.95E-03,1.70E+04,,,,,,,
7.61E+02,1.22E-01,1.25E+03,1.22E-01,-7.71E-11,2.46E-02,-8.22E+01,4.25E-02,2.99E-03,1.70E+04,,,,,,,
7.83E+02,1.22E-01,1.25E+03,1.22E-01,-5.30E-11,2.44E-02,-8.22E+01,4.25E-02,3.03E-03,1.70E+04,,,,,,,
7.97E+02,1.22E-01,1.25E+03,1.22E-01,-1.84E-11,2.43E-02,-8.22E+01,4.25E-02,3.05E-03,1.70E+04,,,,,,,
8.12E+02,1.22E-01,1.25E+03,1.21E-01,-4.91E-12,2.42E-02,-8.22E+01,4.25E-02,3.07E-03,1.70E+04,,,,,,,
8.22E+02,1.22E-01,1.25E+03,1.22E-01,-4.10E-12,2.42E-02,-8.22E+01,4.25E-02,3.08E-03,1.70E+04,,,,,,,
8.29E+02,1.22E-01,1.25E+03,1.22E-01,-3.46E-12,2.41E-02,-8.22E+01,4.25E-02,3.09E-03,1.70E+04,,,,,,,
8.35E+02,1.21E-01,1.25E+03,1.21E-01,-2.55E-12,2.41E-02,-8.22E+01,4.25E-02,3.09E-03,1.70E+04,,,,,,,
8.42E+02,1.21E-01,1.25E+03,1.21E-01,-1.78E-12,2.41E-02,-8.22E+01,4.25E-02,3.10E-03,1.70E+04,,,,,,,
8.49E+02,1.21E-01,1.25E+03,1.21E-01,-1.30E-12,2.40E-02,-8.22E+01,4.25E-02,3.11E-03,1.70E+04,,,,,,,
8.55E+02,1.21E-01,1.25E+03,1.21E-01,-1.01E-12,2.40E-02,-8.22E+01,4.25E-02,3.11E-03,1.70E+04,,,,,,,
8.62E+02,1.21E-01,1.25E+03,1.21E-01,-8.07E-13,2.40E-02,-8.22E+01,4.25E-02,3.12E-03,1.70E+04,,,,,,,
8.69E+02,1.21E-01,1.25E+03,1.21E-01,-6.25E-13,2.39E-02,-8.22E+01,4.25E-02,3.12E-03,1.70E+04,,,,,,,
8.79E+02,1.21E-01,1.25E+03,1.21E-01,-4.03E-13,2.39E-02,-8.22E+01,4.25E-02,3.13E-03,1.70E+04,,,,,,,
8.90E+02,1.21E-01,1.25E+03,1.21E-01,-2.56E-13,2.39E-02,-8.22E+01,4.25E-02,3.13E-03,1.70E+04,,,,,,,
9.01E+02,1.21E-01,1.25E+03,1.21E-01,-1.65E-13,2.38E-02,-8.22E+01,4.25E-02,3.14E-03,1.70E+04,,,,,,,
9.20E+02,1.21E-01,1.25E+03,1.21E-01,-7.90E-14,2.38E-02,-8.22E+01,4.25E-02,3.15E-03,1.70E+04,,,,,,,
9.68E+02,1.21E-01,1.25E+03,1.21E-01,6.25E-15,2.36E-02,-8.22E+01,4.25E-02,3.16E-03,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.83E-14,2.35E-02,-8.22E+01,4.24E-02,3.17E-03,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.83E-14,2.35E-02,-8.20E+01,5.06E-02,3.51E-03,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.83E-14,2.35E-02,-8.18E+01,5.88E-02,3.86E-03,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.83E-14,2.35E-02,-8.11E+01,8.63E-02,5.03E-03,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.82E-14,2.35E-02,-8.04E+01,1.14E-01,6.21E-03,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.82E-14,2.35E-02,-7.97E+01,1.41E-01,7.39E-03,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.82E-14,2.35E-02,-7.84E+01,1.89E-01,9.47E-03,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.82E-14,2.35E-02,-7.72E+01,2.37E-01,1.16E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.81E-14,2.35E-02,-7.53E+01,3.11E-01,1.49E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.81E-14,2.35E-02,-7.34E+01,3.85E-01,1.83E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.81E-14,2.35E-02,-7.15E+01,4.59E-01,2.18E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.80E-14,2.35E-02,-6.96E+01,5.33E-01,2.53E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.80E-14,2.35E-02,-6.77E+01,6.06E-01,2.89E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.80E-14,2.35E-02,-6.58E+01,6.80E-01,3.25E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.79E-14,2.35E-02,-6.39E+01,7.54E-01,3.62E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.79E-14,2.35E-02,-6.20E+01,8.27E-01,4.00E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.78E-14,2.35E-02,-6.01E+01,9.01E-01,4.39E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.78E-14,2.35E-02,-5.82E+01,9.74E-01,4.78E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.78E-14,2.35E-02,-5.63E+01,1.05E+00,5.18E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.78E-14,2.35E-02,-5.44E+01,1.12E+00,5.58E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.78E-14,2.35E-02,-5.25E+01,1.19E+00,5.99E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.79E-14,2.35E-02,-5.06E+01,1.27E+00,6.41E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.83E-14,2.35E-02,-4.87E+01,1.34E+00,6.84E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.95E-14,2.35E-02,-4.68E+01,1.42E+00,7.28E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,4.36E-14,2.35E-02,-4.48E+01,1.49E+00,7.72E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,4.94E-14,2.35E-02,-4.37E+01,1.54E+00,7.99E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,5.81E-14,2.35E-02,-4.28E+01,1.57E+00,8.21E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,5.82E-14,2.35E-02,-4.28E+01,1.57E+00,8.21E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,6.15E-14,2.35E-02,-4.28E+01,1.57E+00,8.21E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,8.16E-14,2.35E-02,-4.28E+01,1.57E+00,8.21E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.12E-13,2.35E-02,-4.28E+01,1.57E+00,8.22E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.57E-13,2.35E-02,-4.27E+01,1.57E+00,8.22E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,2.21E-13,2.35E-02,-4.27E+01,1.57E+00,8.23E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.09E-13,2.35E-02,-4.27E+01,1.57E+00,8.23E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,5.52E-13,2.35E-02,-4.26E+01,1.58E+00,8.25E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,9.43E-13,2.35E-02,-4.25E+01,1.58E+00,8.28E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.55E-12,2.35E-02,-4.24E+01,1.59E+00,8.31E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.32E-12,2.35E-02,-4.21E+01,1.60E+00,8.37E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,6.71E-12,2.35E-02,-4.17E+01,1.61E+00,8.47E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.30E-11,2.35E-02,-4.12E+01,1.63E+00,8.58E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,2.45E-11,2.36E-02,-4.06E+01,1.65E+00,8.73E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,4.57E-11,2.36E-02,-3.99E+01,1.68E+00,8.91E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,8.38E-11,2.36E-02,-3.90E+01,1.72E+00,9.13E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.50E-10,2.36E-02,-3.80E+01,1.76E+00,9.39E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,2.60E-10,2.36E-02,-3.67E+01,1.80E+00,9.69E-02,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,4.32E-10,2.36E-02,-3.53E+01,1.86E+00,1.01E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,6.91E-10,2.36E-02,-3.36E+01,1.92E+00,1.05E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.09E-09,2.36E-02,-3.16E+01,2.00E+00,1.10E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.71E-09,2.36E-02,-2.93E+01,2.09E+00,1.16E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,2.70E-09,2.36E-02,-2.66E+01,2.20E+00,1.24E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,4.33E-09,2.36E-02,-2.34E+01,2.32E+00,1.33E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,7.07E-09,2.36E-02,-1.97E+01,2.46E+00,1.43E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,9.26E-09,2.36E-02,-1.76E+01,2.54E+00,1.50E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.24E-08,2.36E-02,-1.53E+01,2.63E+00,1.57E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.69E-08,2.36E-02,-1.29E+01,2.73E+00,1.65E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,2.43E-08,2.36E-02,-1.03E+01,2.83E+00,1.73E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,3.18E-08,2.36E-02,-8.65E+00,2.89E+00,1.78E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,4.32E-08,2.36E-02,-6.93E+00,2.96E+00,1.84E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,6.16E-08,2.36E-02,-5.18E+00,3.03E+00,1.90E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,9.34E-08,2.36E-02,-3.42E+00,3.09E+00,1.96E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.49E-07,2.36E-02,-1.64E+00,3.16E+00,2.02E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,2.48E-07,2.36E-02,1.31E-01,3.23E+00,2.09E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,4.30E-07,2.36E-02,1.89E+00,3.30E+00,2.15E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,7.65E-07,2.36E-02,3.63E+00,3.37E+00,2.22E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,1.38E-06,2.36E-02,5.34E+00,3.43E+00,2.28E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,2.46E-06,2.36E-02,7.00E+00,3.50E+00,2.35E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.21E-01,4.35E-06,2.36E-02,8.61E+00,3.56E+00,2.41E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.22E-01,7.51E-06,2.36E-02,1.02E+01,3.62E+00,2.48E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.22E-01,1.26E-05,2.36E-02,1.16E+01,3.68E+00,2.54E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.22E-01,2.05E-05,2.36E-02,1.31E+01,3.74E+00,2.60E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.22E-01,3.22E-05,2.36E-02,1.44E+01,3.79E+00,2.65E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.23E-01,4.92E-05,2.36E-02,1.57E+01,3.84E+00,2.71E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.23E-01,7.28E-05,2.36E-02,1.69E+01,3.88E+00,2.76E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.24E-01,1.05E-04,2.36E-02,1.80E+01,3.93E+00,2.81E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.26E-01,1.47E-04,2.36E-02,1.90E+01,3.97E+00,2.86E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.27E-01,2.01E-04,2.36E-02,2.00E+01,4.01E+00,2.90E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.29E-01,2.68E-04,2.36E-02,2.09E+01,4.04E+00,2.94E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.32E-01,3.52E-04,2.36E-02,2.18E+01,4.08E+00,2.98E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.35E-01,4.53E-04,2.36E-02,2.26E+01,4.11E+00,3.02E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.41E-01,6.43E-04,2.36E-02,2.37E+01,4.15E+00,3.07E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.49E-01,8.84E-04,2.36E-02,2.46E+01,4.19E+00,3.12E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.59E-01,1.18E-03,2.37E-02,2.55E+01,4.23E+00,3.16E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.71E-01,1.54E-03,2.37E-02,2.62E+01,4.26E+00,3.19E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,1.85E-01,1.96E-03,2.37E-02,2.69E+01,4.28E+00,3.23E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,2.02E-01,2.46E-03,2.37E-02,2.74E+01,4.31E+00,3.26E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,2.21E-01,3.02E-03,2.37E-02,2.79E+01,4.33E+00,3.28E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,2.42E-01,3.67E-03,2.37E-02,2.84E+01,4.35E+00,3.30E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,2.66E-01,4.40E-03,2.37E-02,2.88E+01,4.36E+00,3.32E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,3.10E-01,5.86E-03,2.37E-02,2.93E+01,4.39E+00,3.35E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,3.59E-01,7.60E-03,2.37E-02,2.97E+01,4.40E+00,3.37E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,4.11E-01,9.63E-03,2.37E-02,3.00E+01,4.42E+00,3.39E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,4.64E-01,1.20E-02,2.38E-02,3.02E+01,4.43E+00,3.40E-01,1.70E+04,,,,,,,
1.02E+03,1.21E-01,1.26E+03,5.18E-01,1.47E-02,2.38E-02,3.03E+01,4.43E+00,3.40E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,5.74E-01,1.79E-02,2.38E-02,3.03E+01,4.44E+00,3.40E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,6.29E-01,2.15E-02,2.39E-02,3.03E+01,4.44E+00,3.40E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,6.85E-01,2.58E-02,2.39E-02,3.02E+01,4.44E+00,3.40E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,7.38E-01,3.07E-02,2.39E-02,3.00E+01,4.43E+00,3.39E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,7.95E-01,3.65E-02,2.40E-02,2.98E+01,4.43E+00,3.38E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,8.30E-01,4.10E-02,2.40E-02,2.97E+01,4.42E+00,3.37E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,8.51E-01,4.42E-02,2.40E-02,2.96E+01,4.42E+00,3.36E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,8.74E-01,4.77E-02,2.40E-02,2.95E+01,4.42E+00,3.36E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,8.97E-01,5.15E-02,2.40E-02,2.93E+01,4.41E+00,3.35E-01,1.70E+04,,,,,,,
1.02E+03,1.22E-01,1.26E+03,9.19E-01,5.56E-02,2.41E-02,2.92E+01,4.41E+00,3.34E-01,1.70E+04,,,,,,,
