"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 2.05651986392386235e+01, 1.19840414844732665e-01, 6.51304770690821215e+02, 1.19838997449052145e-01,-2.72193174789245860e-11, 1.57325623303089662e-02,-4.26959974308551509e+01, 1.57063738092688943e+00, 8.38033063396993461e-02, 1.70582853456348130e+04
 2.05873473773752345e+01, 1.19841166990690196e-01, 6.51305855865194644e+02, 1.19839729534420736e-01,-2.70792171733365266e-11, 1.57328716313549291e-02,-4.26218922346608551e+01, 1.57348268060578866e+00, 8.39820833398860628e-02, 1.70582916307146334e+04
 2.06094961155118455e+01, 1.19841921357914855e-01, 6.51306940986222003e+02, 1.19840470776950744e-01,-2.68684464240423969e-11, 1.57331819354929320e-02,-4.25214797404861073e+01, 1.57734503760890332e+00, 8.42245529978174479e-02, 1.70582995372629557e+04
 2.06316448536484565e+01, 1.19842678831272809e-01, 6.51308026053907156e+02, 1.19841218422345130e-01,-2.65550398910478696e-11, 1.57334936435072834e-02,-4.23923655020028249e+01, 1.58231695744830847e+00, 8.45366838891792594e-02, 1.70583092131412450e+04
 2.06682003837470774e+01, 1.19843938545156570e-01, 6.51309816794385370e+02, 1.19842464177661187e-01,-2.56693088658396625e-11, 1.57340124171268074e-02,-4.21100872337213303e+01, 1.59319711456774371e+00, 8.52204194694542450e-02, 1.70583294484281978e+04
 2.07047559138456982e+01, 1.19845214401477010e-01, 6.51311607389746086e+02, 1.19843724141305716e-01,-2.40176696429063725e-11, 1.57345384940610518e-02,-4.17324365955157788e+01, 1.60776362002544415e+00, 8.61379800061613660e-02, 1.70583555659646081e+04
 2.07413114439443191e+01, 1.19846511858076904e-01, 6.51313397840106973e+02, 1.19845001538106510e-01,-2.09883070269434618e-11, 1.57350743463935093e-02,-4.12486280308977058e+01, 1.62643294287392570e+00, 8.73181463533033164e-02, 1.70583882332169233e+04
 2.07778669740429400e+01, 1.19847837058807902e-01, 6.51315188145588422e+02, 1.19846302098012600e-01,-1.54504195720784430e-11, 1.57356227569496986e-02,-4.06471557627180005e+01, 1.64964928273323297e+00, 8.87926668749493969e-02, 1.70584281627855999e+04
 2.08144225041415609e+01, 1.19849196915153708e-01, 6.51316978306310830e+02, 1.19847632865578119e-01,-5.34709097080828865e-12, 1.57361868562762020e-02,-3.99151111645071168e+01, 1.67791093505277189e+00, 9.05983039400773543e-02, 1.70584761546003501e+04
 2.08509780342401818e+01, 1.19850599240922090e-01, 6.51318768322395613e+02, 1.19849001777180372e-01, 1.28547618649556503e-11, 1.57367701836596333e-02,-3.90374457960895853e+01, 1.71179874468577964e+00, 9.27791778029740666e-02, 1.70585331415524597e+04
