"environment.time","calcium_concentration.Cai","calcium_concentration.CaJSR","calcium_concentration.Cass","calcium_fluxes.J_rel","calcium_fluxes.J_up","membrane.V","non_inactivating_steady_state_potassium_current.i_Kss","sodium_calcium_exchange_current.i_NaCa","sodium_concentration.Nai"
 1.27902221381834556e+03, 1.71260580726122491e-01, 6.09212841728614194e+02, 1.71469462311880178e-01, 7.31037060743409842e-05, 4.72508327677243836e-02,-8.24426401057420719e+01, 3.40827196577528843e-02,-1.33681212530075214e-02, 1.70380048615682354e+04
 1.28500459044795343e+03, 1.69885423823825904e-01, 6.15586141877163982e+02, 1.69896915244744456e-01, 5.79354268534809470e-05, 4.65732859281996828e-02,-8.24353271993042398e+01, 3.43662243476224941e-02,-1.29004069247478596e-02, 1.70379801639639809e+04
 1.29098696707756130e+03, 1.68545905586201084e-01, 6.21736892636568086e+02, 1.68552565379407604e-01, 4.58966056692509814e-05, 4.59163809297386261e-02,-8.24282627827899859e+01, 3.46398871387169349e-02,-1.24450210910361375e-02, 1.70379549321526065e+04
 1.29696934370716917e+03, 1.67240915546545466e-01, 6.27671488109612028e+02, 1.67249869429801495e-01, 3.63446350425963993e-05, 4.52793729011444976e-02,-8.24214363640110292e+01, 3.49041240891158899e-02,-1.20015694575636555e-02, 1.70379291803518790e+04
 1.30295172033677704e+03, 1.65969344172804623e-01, 6.33396391478113742e+02, 1.65975190280078067e-01, 2.87688979456025001e-05, 4.46615275963117009e-02,-8.24148386707990852e+01, 3.51593031170251147e-02,-1.15696609150923065e-02, 1.70379029222979370e+04
 1.30893409696638491e+03, 1.64730051883100859e-01, 6.38918103520255954e+02, 1.64737412980465375e-01, 2.27633361076372077e-05, 4.40621064673863000e-02,-8.24084610496239947e+01, 3.54057676552376743e-02,-1.11488961392951051e-02, 1.70378761712663509e+04
 1.31933630595962427e+03, 1.62648761946285497e-01, 6.48054788077858348e+02, 1.62657314020914712e-01, 1.52044817048319816e-05, 4.30616023107771376e-02,-8.23978708371483322e+01, 3.58145547970058556e-02,-1.04426606815948356e-02, 1.70378285198621306e+04
 1.32973851495286362e+03, 1.60656214421213944e-01, 6.56630808099725073e+02, 1.60663858953098232e-01, 1.02018901895856712e-05, 4.21111308514181618e-02,-8.23878776784385281e+01, 3.61997043267140509e-02,-9.76701850323664390e-03, 1.70377794804243676e+04
 1.34014072394610298e+03, 1.58747280842599620e-01, 6.64679675580687217e+02, 1.58753900235877099e-01, 6.85543709983932288e-06, 4.12074339299031631e-02,-8.23784408208794048e+01, 3.65628320135933937e-02,-9.12017408451513620e-03, 1.70377291136736094e+04
 1.35054293293934234e+03, 1.56917238506444345e-01, 6.72234118372391322e+02, 1.56923597754062838e-01, 4.60109700258145912e-06, 4.03475240119725020e-02,-8.23695224420136896e+01, 3.69054372065306252e-02,-8.50047477164575516e-03, 1.70376774766132403e+04
